Date,mkt_cap
2013-10-18,1902-08-27 19:33:36
2013-10-21,1902-08-31 11:24:00
2013-10-22,1902-09-17 13:19:12
2013-10-23,1902-09-20 21:50:24
2013-10-24,1902-09-23 01:04:48
2013-10-25,1902-09-23 23:02:24
2013-10-28,1902-09-18 23:00:57.600000
2013-10-29,1902-09-13 04:30:43.200000
2013-10-30,1902-09-10 10:53:45.600000
2013-10-31,1902-09-04 05:26:52.800000
2013-11-01,1902-08-30 12:27:21.600000
2013-11-04,1902-08-31 03:01:26.400000
2013-11-05,1902-08-18 08:51:21.600000
2013-11-06,1902-08-29 14:35:31.200000
2013-11-07,1902-08-21 02:26:52.800000
2013-11-08,1902-08-23 20:03:50.400000
2013-11-11,1902-08-27 11:32:38.400000
2013-11-12,1902-08-26 20:58:33.600000
2013-11-13,1902-08-29 21:51:50.400000
2013-11-14,1902-09-01 16:56:38.400000
2013-11-15,1902-09-05 21:31:40.800000
2013-11-18,1902-09-08 00:34:33.600000
2013-11-19,1902-09-07 17:16:48
2013-11-20,1902-08-28 02:08:09.600000
2013-11-21,1902-08-31 17:36:57.600000
2013-11-22,1902-09-05 14:15:21.600000
2013-11-25,1902-09-04 01:48:00
2013-11-26,1902-09-09 15:00:00
2013-11-27,1902-09-08 09:43:12
2013-11-28,1902-09-08 09:43:12
2013-11-29,1902-09-10 12:57:36
2013-12-02,1902-09-05 08:31:12
2013-12-03,1902-08-25 01:40:48
2013-12-04,1902-08-19 21:14:24
2013-12-05,1902-08-23 13:04:48
2013-12-06,1902-09-04 10:33:36
2013-12-09,1902-09-04 17:52:48
2013-12-10,1902-08-29 22:48:00
2013-12-11,1902-08-27 04:55:12
2013-12-12,1902-08-12 20:52:48
2013-12-13,1902-08-11 00:57:36
2013-12-16,1902-08-18 15:57:36
2013-12-17,1902-08-18 15:57:36
2013-12-18,1902-08-26 14:16:48
2013-12-19,1902-08-31 04:04:48
2013-12-20,1902-09-05 01:12:00
2013-12-23,1902-09-12 16:12:00
2013-12-24,1902-09-15 02:45:36
2013-12-25,1902-09-15 02:45:36
2013-12-26,1902-09-18 11:16:48
2013-12-27,1902-10-18 14:38:24
2013-12-30,1902-10-29 19:26:24
2013-12-31,1902-10-31 01:26:24
2014-01-01,1902-10-31 01:26:24
2014-01-02,1902-10-06 14:09:36
2014-01-03,1902-11-01 21:21:36
2014-01-06,1902-11-01 13:55:12
2014-01-07,1902-11-02 12:43:12
2014-01-08,1902-11-01 06:14:24
2014-01-09,1902-11-06 23:45:36
2014-01-10,1902-11-17 19:55:12
2014-01-13,1902-11-15 06:43:12
2014-01-14,1902-11-21 00:28:48
2014-01-15,1902-11-16 21:50:24
2014-01-16,1902-11-22 18:28:48
2014-01-17,1902-11-14 15:21:36
2014-01-20,1902-11-14 15:21:36
2014-01-21,1902-11-20 09:07:12
2014-01-22,1902-11-18 15:07:12
2014-01-23,1902-11-24 12:43:12
2014-01-24,1902-10-31 14:52:48
2014-01-27,1902-10-18 13:12:00
2014-01-28,1902-10-26 06:57:36
2014-01-29,1902-10-16 10:48:00
2014-01-30,1902-10-17 19:12:00
2014-01-31,1902-10-08 00:00:00
2014-02-03,1902-09-24 17:12:28.800000
2014-02-04,1902-10-02 07:26:24
2014-02-05,1902-10-05 11:16:48
2014-02-06,1902-10-25 01:55:12
2014-02-07,1902-11-10 20:09:36
2014-02-10,1902-11-09 06:14:24
2014-02-11,1902-11-15 21:36:00
2014-02-12,1902-11-15 02:38:24
2014-02-13,1902-11-21 14:09:36
2014-02-14,1902-11-26 15:36:00
2014-02-17,1902-11-26 15:36:00
