Date,Market,Ticker,"Forward Return (one month, 21-trading day)",fundamental_developed_ridge_train
2016-04-13,Developed,EWI,-0.007615421227986641,0.0053738966972081605
2016-04-13,Developed,EWJ,-0.012666817462112734,0.007943331020288909
2016-04-13,Developed,EWL,-0.00541320822807656,0.00739592949310607
2016-04-13,Developed,EWN,-0.01951219512195124,0.007515431421056576
2016-04-13,Developed,EWO,-0.025495750708215303,0.007756638287146857
2016-04-13,Developed,EWQ,-0.011271415689810604,0.007629876252627816
2016-04-13,Developed,EWU,-0.016917984553144527,0.006401905240660595
2016-04-13,Developed,VOO,-0.0067494753559071965,0.007703554586609323
2016-04-14,Developed,ENZL,-0.003386004514672636,0.007476245888094396
2016-04-14,Developed,EWA,-0.014643075045759681,0.007856102264258114
2016-04-14,Developed,EWG,-0.014498933901918918,0.007856370298312536
2016-04-14,Developed,EWH,-0.06828442437923232,0.007230103919228004
2016-04-14,Developed,EWI,-0.02464454976303332,0.005364324588052425
2016-04-14,Developed,EWJ,-0.03040540540540548,0.007923245812326484
2016-04-14,Developed,EWL,-0.01903735632183912,0.007394136069165163
2016-04-14,Developed,EWN,-0.028876055086628268,0.007523578586076354
2016-04-14,Developed,EWO,-0.049261083743842415,0.007751247758482375
2016-04-14,Developed,EWQ,-0.02523659305993697,0.007637066829694886
2016-04-14,Developed,EWU,-0.024677716390423488,0.006421815495859681
2016-04-14,Developed,VOO,-0.0157694707584094,0.007715716456930824
2016-04-15,Developed,ENZL,-0.0028003360403249244,0.007466178560103085
2016-04-15,Developed,EWA,-0.008459214501510659,0.00784561813781702
2016-04-15,Developed,EWG,-0.0064047822374040395,0.007859854858168465
2016-04-15,Developed,EWH,-0.05053946621237937,0.007235773373568302
2016-04-15,Developed,EWI,-0.01563240170535285,0.005368671079402311
2016-04-15,Developed,EWJ,-0.007729029324846649,0.007930472912206964
2016-04-15,Developed,EWL,-0.009719222462203024,0.0073936652695400515
2016-04-15,Developed,EWN,-0.019060283687943214,0.007523001807876873
2016-04-15,Developed,EWO,-0.033309709425938916,0.007748892961544206
2016-04-15,Developed,EWQ,-0.012652507907817356,0.007641052178451507
2016-04-15,Developed,EWU,-0.008865903213890025,0.006422027705840513
2016-04-15,Developed,VOO,-0.004883866204781762,0.00771474512196195
2016-04-18,Developed,ENZL,-0.010235131396957087,0.007459382701481978
2016-04-18,Developed,EWA,-0.022089552238806043,0.00785218509032433
2016-04-18,Developed,EWG,-0.02870409455466438,0.00785072728435555
2016-04-18,Developed,EWH,-0.06045197740112995,0.0072450084681234634
2016-04-18,Developed,EWI,-0.04944029850746279,0.005369476670950478
2016-04-18,Developed,EWJ,-0.02188628158844763,0.00795968242859467
2016-04-18,Developed,EWL,-0.02571428571428569,0.007385366368843076
2016-04-18,Developed,EWN,-0.03790215954164844,0.0075216911017460105
2016-04-18,Developed,EWO,-0.03881439661256182,0.007745906210101466
2016-04-18,Developed,EWQ,-0.030493273542600893,0.007637531132337616
2016-04-18,Developed,EWU,-0.01867447821310864,0.006423866095792877
2016-04-18,Developed,VOO,-0.02074758978406721,0.007699130413829729
2016-04-19,Developed,ENZL,-0.0361806311207834,0.007466088894869749
2016-04-19,Developed,EWA,-0.04938271604938271,0.007855317855880076
2016-04-19,Developed,EWG,-0.05269658295594881,0.007843260670735399
2016-04-19,Developed,EWH,-0.07122826696578799,0.0072473073298263595
2016-04-19,Developed,EWI,-0.0537037037037037,0.005373920356361853
2016-04-19,Developed,EWJ,-0.03556345854634368,0.00794507462960198
2016-04-19,Developed,EWL,-0.04245614035087719,0.007383082305671748
2016-04-19,Developed,EWN,-0.05069324090121309,0.007520114124573673
2016-04-19,Developed,EWO,-0.06362378976486871,0.007743442756166675
2016-04-19,Developed,EWQ,-0.048920229175848484,0.00763703862034252
2016-04-19,Developed,EWU,-0.025539568345323786,0.006420149008570443
2016-04-19,Developed,VOO,-0.0238884829408128,0.007715157413880767
2016-04-20,Developed,ENZL,-0.038566739606127,0.007465052261804537
2016-04-20,Developed,EWA,-0.05343511450381677,0.007854908975345938
2016-04-20,Developed,EWG,-0.06252570958453307,0.00784105658948859
2016-04-20,Developed,EWH,-0.07371975239167128,0.007255231471926367
2016-04-20,Developed,EWI,-0.06163753449862008,0.005365751145993282
2016-04-20,Developed,EWJ,-0.04794520547945191,0.00794432516157137
2016-04-20,Developed,EWL,-0.041607898448518976,0.007384683630855671
2016-04-20,Developed,EWN,-0.04849279161205766,0.007493821344218095
2016-04-20,Developed,EWO,-0.06341463414634152,0.007751991805279597
2016-04-20,Developed,EWQ,-0.05161005734450819,0.00763567855415826
2016-04-20,Developed,EWU,-0.029953085528690027,0.006440079478616073
2016-04-20,Developed,VOO,-0.02780117944397653,0.007717373547223463
2016-04-21,Developed,ENZL,-0.016949152542372836,0.007473688449912509
2016-04-21,Developed,EWA,-0.04314420803782504,0.00783994139295455
2016-04-21,Developed,EWG,-0.05080545229244116,0.007841839567779159
2016-04-21,Developed,EWH,-0.0581264108352143,0.0072363169034851925
2016-04-21,Developed,EWI,-0.05519779208831643,0.005352007209999097
2016-04-21,Developed,EWJ,-0.04131683605832959,0.007922095270817652
2016-04-21,Developed,EWL,-0.021777936451267462,0.007397372386890966
2016-04-21,Developed,EWN,-0.02695536897923112,0.007506730259569634
2016-04-21,Developed,EWO,-0.054698457223001366,0.007755243006373266
2016-04-21,Developed,EWQ,-0.03547671840354771,0.007638024506344421
2016-04-21,Developed,EWU,-0.01853871319520184,0.006457226828809757
2016-04-21,Developed,VOO,-0.01626567265333778,0.007729468183545044
2016-04-22,Developed,ENZL,-0.010129431626336505,0.007483299986775004
2016-04-22,Developed,EWA,-0.04626334519572961,0.007844335262923354
2016-04-22,Developed,EWG,-0.05105853051058529,0.007846846245788408
2016-04-22,Developed,EWH,-0.062111801242236135,0.007234109069622163
2016-04-22,Developed,EWI,-0.05806451612903218,0.005343779975835202
2016-04-22,Developed,EWJ,-0.052423777144110506,0.00791318198207936
2016-04-22,Developed,EWL,-0.015423242467718756,0.00740196555080355
2016-04-22,Developed,EWN,-0.02437943262411335,0.007509846152804011
2016-04-22,Developed,EWO,-0.05910987482614749,0.007731249897635637
2016-04-22,Developed,EWQ,-0.038222222222222164,0.007638140412926047
2016-04-22,Developed,EWU,-0.02251270878721845,0.006473218924734871
2016-04-22,Developed,VOO,-0.017842019084185146,0.007729980504553638
2016-04-25,Developed,ENZL,-0.005942275042444822,0.007473166543714111
2016-04-25,Developed,EWA,-0.03875968992248058,0.007834823823239837
2016-04-25,Developed,EWG,-0.030454735085523543,0.007846066472974797
2016-04-25,Developed,EWH,-0.05239436619718306,0.007238366952607339
2016-04-25,Developed,EWI,-0.021931871208586085,0.005354057730920423
2016-04-25,Developed,EWJ,-0.03863987635239563,0.007910456439909128
2016-04-25,Developed,EWL,-0.0046678635547576786,0.007395499134957611
2016-04-25,Developed,EWN,-0.0013357079252004356,0.007519798506281459
2016-04-25,Developed,EWO,-0.037921348314606806,0.007754202152690121
2016-04-25,Developed,EWQ,-0.018683274021352392,0.007635697818711205
2016-04-25,Developed,EWU,0.006924198250728875,0.006464385647203418
2016-04-25,Developed,VOO,-0.003732609433321987,0.007723432743271794
2016-04-26,Developed,ENZL,0.002261803788521588,0.007495838647071616
2016-04-26,Developed,EWA,-0.040236686390532565,0.007837148344361068
2016-04-26,Developed,EWG,-0.021675698207586525,0.007846870184408886
2016-04-26,Developed,EWH,-0.04323413812464905,0.0072250364543625534
2016-04-26,Developed,EWI,-0.02380952380952384,0.005336886125193227
2016-04-26,Developed,EWJ,-0.02815340279317213,0.007911825981087283
2016-04-26,Developed,EWL,-0.0014336917562723928,0.007396622733417955
2016-04-26,Developed,EWN,0.004886717014660036,0.007515227273691678
2016-04-26,Developed,EWO,-0.027349228611500687,0.007755404681902173
2016-04-26,Developed,EWQ,-0.011096316023080366,0.007637381470312114
2016-04-26,Developed,EWU,0.010476878612716732,0.006473628502889103
2016-04-26,Developed,VOO,0.0015812062344702227,0.00771808356778359
2016-04-27,Developed,ENZL,0.0128571428571429,0.0074981040910310345
2016-04-27,Developed,EWA,-0.01273499090357777,0.007849304767771402
2016-04-27,Developed,EWG,-0.018242122719734688,0.007844963828467824
2016-04-27,Developed,EWH,-0.04105736782902136,0.007231154087949363
2016-04-27,Developed,EWI,-0.025102692834322204,0.005339176319863696
2016-04-27,Developed,EWJ,-0.02817838917239857,0.007919605416668751
2016-04-27,Developed,EWL,0.0014275517487507552,0.007392669345866243
2016-04-27,Developed,EWN,0.0044111160123510035,0.007515635430633564
2016-04-27,Developed,EWO,-0.028531663187195463,0.007746336736709496
2016-04-27,Developed,EWQ,-0.009695901278096164,0.007630387132323366
2016-04-27,Developed,EWU,0.004684684684684637,0.0064666292621189
2016-04-27,Developed,VOO,-5.635390250768869e-05,0.007715987547077603
2016-04-28,Developed,ENZL,-0.0028161081385525977,0.007483395753808974
2016-04-28,Developed,EWA,-0.014510278113663788,0.007842440505914634
2016-04-28,Developed,EWG,-0.014613778705636625,0.007843106105663834
2016-04-28,Developed,EWH,-0.032823995472552436,0.0072271484366038165
2016-04-28,Developed,EWI,-0.032331511839708615,0.005327347281246559
2016-04-28,Developed,EWJ,0.01557415155741504,0.007944383712292846
2016-04-28,Developed,EWL,0.006805157593123168,0.0073961521519698625
2016-04-28,Developed,EWN,0.008414526129318034,0.007514700233442428
2016-04-28,Developed,EWO,-0.0328212290502794,0.007731445433284218
2016-04-28,Developed,EWQ,-0.004448398576512469,0.007631668461507388
2016-04-28,Developed,EWU,0.005065123010130179,0.0064842357373189035
2016-04-28,Developed,VOO,0.013022462325845918,0.007723930153427782
2016-04-29,Developed,ENZL,0.0036282444878594773,0.007453929712333587
2016-04-29,Developed,EWA,-0.02411091018685952,0.007820202716263134
2016-04-29,Developed,EWG,-0.011339773204535941,0.007860254498566347
2016-04-29,Developed,EWH,-0.0017261219792863436,0.007235630005683554
2016-04-29,Developed,EWI,-0.04399092970521557,0.005337890725723117
2016-04-29,Developed,EWJ,0.03236397748592878,0.007935353139495456
2016-04-29,Developed,EWL,-0.0025089605734767146,0.00740235910794209
2016-04-29,Developed,EWN,0.007555555555555538,0.007533321090105521
2016-04-29,Developed,EWO,-0.050240880935994436,0.0077252696579518795
2016-04-29,Developed,EWQ,-0.0022341376228776078,0.007653031165514233
2016-04-29,Developed,EWU,-0.011590003621876122,0.006477326944568707
2016-04-29,Developed,VOO,0.01749971405695971,0.007715385202333618
2016-05-02,Developed,ENZL,-0.0005534034311013292,0.007469096005985394
2016-05-02,Developed,EWA,-0.03291442250149612,0.007820343203974093
2016-05-02,Developed,EWG,-0.02158572021585714,0.007852719255433552
2016-05-02,Developed,EWH,-0.00517538815411156,0.007240492252359545
2016-05-02,Developed,EWI,-0.044231646146830735,0.005349556495434858
2016-05-02,Developed,EWJ,0.012894312687082632,0.007964195331884187
2016-05-02,Developed,EWL,-0.008158921603405478,0.007391375219323589
2016-05-02,Developed,EWN,0.002639683238011337,0.00752343584882607
2016-05-02,Developed,EWO,-0.06374228923920489,0.007729359553072907
2016-05-02,Developed,EWQ,-0.012826183104820863,0.007643827293968766
2016-05-02,Developed,EWU,-0.022334293948126804,0.006463437700980033
2016-05-02,Developed,VOO,0.011404255319148906,0.007702115805238247
2016-05-03,Developed,ENZL,0.01601573475695406,0.007439774981340979
2016-05-03,Developed,EWA,-0.02846759539672938,0.007776967891371311
2016-05-03,Developed,EWG,-0.0016920473773265332,0.007863844009794674
2016-05-03,Developed,EWH,0.0216881594372802,0.007261585659405967
2016-05-03,Developed,EWI,-0.02014995313964385,0.005370312662213353
2016-05-03,Developed,EWJ,0.013714551371454942,0.00796003144399423
2016-05-03,Developed,EWL,0.010082823190493471,0.007396385099917671
2016-05-03,Developed,EWN,0.02101967799642224,0.007534650937465794
2016-05-03,Developed,EWO,-0.034410112359550604,0.007747753939356582
2016-05-03,Developed,EWQ,0.0072039621791986095,0.007652868334016198
2016-05-03,Developed,EWU,0.002944423997055523,0.006449975342851639
2016-05-03,Developed,VOO,0.02317729197665086,0.007695803664752852
2016-05-04,Developed,ENZL,0.0431715575620768,0.007428156763797907
2016-05-04,Developed,EWA,0.0061538461538461755,0.007786535373787011
2016-05-04,Developed,EWG,0.015852613538988924,0.00786300791020049
2016-05-04,Developed,EWH,0.03484937979917313,0.0072540797068955075
2016-05-04,Developed,EWI,-0.016000000000000014,0.005358422018467174
2016-05-04,Developed,EWJ,0.027204502814258902,0.007947654450658582
2016-05-04,Developed,EWL,0.028456767603064707,0.007402947850615532
2016-05-04,Developed,EWN,0.03703703703703698,0.00753316650788841
2016-05-04,Developed,EWO,-0.012793176972281441,0.007762755340511932
2016-05-04,Developed,EWQ,0.023679417122040025,0.00765445060988087
2016-05-04,Developed,EWU,0.029532710280373745,0.006466099897947362
2016-05-04,Developed,VOO,0.026191572645636763,0.007692677535830473
2016-05-05,Developed,ENZL,0.033585222502099166,0.007411778106442575
2016-05-05,Developed,EWA,0.017857142857143016,0.007787567139099652
2016-05-05,Developed,EWG,0.0237068965517242,0.007866405381010256
2016-05-05,Developed,EWH,0.037492677211482084,0.00725491080942298
2016-05-05,Developed,EWI,-0.0009496676163343043,0.005358287871021545
2016-05-05,Developed,EWJ,0.03219034289713085,0.007948007565630664
2016-05-05,Developed,EWL,0.04270986745213557,0.007407266055165702
2016-05-05,Developed,EWN,0.04126984126984135,0.007530043812445813
2016-05-05,Developed,EWO,-0.005007153075822668,0.007763471248640138
2016-05-05,Developed,EWQ,0.03391384051329038,0.007657720709309615
2016-05-05,Developed,EWU,0.029928918817807793,0.006469147485225181
2016-05-05,Developed,VOO,0.03126079447322972,0.007695347783067126
2016-05-06,Developed,ENZL,0.036023457134878534,0.007385370016052812
2016-05-06,Developed,EWA,0.03022825416409614,0.007784617480682247
2016-05-06,Developed,EWG,0.028681506849315138,0.007864826586014369
2016-05-06,Developed,EWH,0.05017709563164097,0.00728086149436077
2016-05-06,Developed,EWI,0.013295346628680038,0.005371158445279016
2016-05-06,Developed,EWJ,0.0338825713622648,0.007952302853636628
2016-05-06,Developed,EWL,0.052709178031699284,0.007405118946108701
2016-05-06,Developed,EWN,0.04059539918809185,0.007529404822047099
2016-05-06,Developed,EWO,0.003576537911301747,0.007770343678970838
2016-05-06,Developed,EWQ,0.03742583295298951,0.007663152598992149
2016-05-06,Developed,EWU,0.032835820895522394,0.006458284814707107
2016-05-06,Developed,VOO,0.02942694889003605,0.00768451222962951
2016-05-09,Developed,ENZL,0.060079726651480536,0.00737975463238939
2016-05-09,Developed,EWA,0.042183622828784184,0.007779979712975121
2016-05-09,Developed,EWG,0.026023890784983017,0.007855484765713046
2016-05-09,Developed,EWH,0.05281899109792265,0.007287133326856739
2016-05-09,Developed,EWI,0.032692307692307576,0.0053809635477191885
2016-05-09,Developed,EWJ,0.04088269454123128,0.007951891815506446
2016-05-09,Developed,EWL,0.04912023460410553,0.007391039363415573
2016-05-09,Developed,EWN,0.04012623985572583,0.007523850368717832
2016-05-09,Developed,EWO,0.01955104996379431,0.007792666706118866
2016-05-09,Developed,EWQ,0.039798719121683535,0.007661199273577007
2016-05-09,Developed,EWU,0.04284103720405863,0.006456947995344745
2016-05-09,Developed,VOO,0.03174603174603185,0.007689042458147293
2016-05-10,Developed,ENZL,0.06124753034151852,0.007391740247231585
2016-05-10,Developed,EWA,0.006674757281553312,0.007784540681375497
2016-05-10,Developed,EWG,-0.0033769523005487967,0.007858288257953313
2016-05-10,Developed,EWH,0.031542056074766345,0.007289283032273012
2016-05-10,Developed,EWI,0.0014218009478672573,0.005372314974595353
2016-05-10,Developed,EWJ,0.003171726325328583,0.007939816107308149
2016-05-10,Developed,EWL,0.02393906420021774,0.007382148858188577
2016-05-10,Developed,EWN,0.014279339580544503,0.007519142715847187
2016-05-10,Developed,EWO,0.002875629043853189,0.007800587637923594
2016-05-10,Developed,EWQ,0.010397830018083143,0.007665539534001713
2016-05-10,Developed,EWU,0.02271880819366845,0.006464385151626411
2016-05-10,Developed,VOO,0.017489246094634314,0.007682166768156857
2016-05-11,Developed,ENZL,0.036094012311135966,0.007366530036650489
2016-05-11,Developed,EWA,-0.01522533495736911,0.007775050676577078
2016-05-11,Developed,EWG,-0.027683134582623614,0.007862874911126402
2016-05-11,Developed,EWH,0.04334916864608074,0.007306452025634747
2016-05-11,Developed,EWI,-0.031624341159559144,0.005390603848350549
2016-05-11,Developed,EWJ,0.0043869776033247385,0.007939114526580873
2016-05-11,Developed,EWL,0.0007267441860465682,0.007374459207828136
2016-05-11,Developed,EWN,-0.015253476895468854,0.007523045065443239
2016-05-11,Developed,EWO,-0.019536903039073742,0.007810859161005089
2016-05-11,Developed,EWQ,-0.016363636363636358,0.007668487611202828
2016-05-11,Developed,EWU,-0.011949215832711024,0.0064443727967133
2016-05-11,Developed,VOO,0.017255170837618516,0.00768810409936852
2016-05-12,Developed,ENZL,0.03367003367003374,0.007365268173443707
2016-05-12,Developed,EWA,-0.0219780219780219,0.0077717147462549
2016-05-12,Developed,EWG,-0.03354838709677421,0.007869774846113984
2016-05-12,Developed,EWH,0.031100478468899517,0.007306745149276497
2016-05-12,Developed,EWI,-0.05659472422062351,0.0053844800905148114
2016-05-12,Developed,EWJ,-0.02130584192439866,0.00793146916486574
2016-05-12,Developed,EWL,-0.01705370101596515,0.007376377367238915
2016-05-12,Developed,EWN,-0.024875621890547255,0.007530344433354879
2016-05-12,Developed,EWO,-0.035610465116279084,0.007811067759421416
2016-05-12,Developed,EWQ,-0.029183766529867764,0.007667981295044501
2016-05-12,Developed,EWU,-0.022820800598578384,0.006454196615696506
2016-05-12,Developed,VOO,0.009022384650525295,0.007680534325255386
2016-05-13,Developed,ENZL,0.02378255945639851,0.007363513826891223
2016-05-13,Developed,EWA,-0.01671826625386985,0.007781348576299684
2016-05-13,Developed,EWG,-0.03894418000865418,0.007862820897659424
2016-05-13,Developed,EWH,0.03694730466384,0.007317225635024581
2016-05-13,Developed,EWI,-0.060738581146744464,0.00538797273145419
2016-05-13,Developed,EWJ,-0.012078977932636348,0.007943260512001102
2016-05-13,Developed,EWL,-0.018308311973636027,0.007366620103966508
2016-05-13,Developed,EWN,-0.028819762122598288,0.0075177755622744084
2016-05-13,Developed,EWO,-0.033308660251665345,0.007810289979487328
2016-05-13,Developed,EWQ,-0.038372630605640216,0.007663568457506499
2016-05-13,Developed,EWU,-0.03663141993957697,0.006445897797039583
2016-05-13,Developed,VOO,0.016195031986629086,0.007689659886876715
2016-05-16,Developed,ENZL,0.02892445942151078,0.0073712111915627005
2016-05-16,Developed,EWA,-0.03168799512492382,0.007773093373792865
2016-05-16,Developed,EWG,-0.042544048130640284,0.00786472725384274
2016-05-16,Developed,EWH,0.022727272727272933,0.007316122669452469
2016-05-16,Developed,EWI,-0.06159769008662175,0.00538934996357942
2016-05-16,Developed,EWJ,-0.016265750286368896,0.007943208605333707
2016-05-16,Developed,EWL,-0.02144674663758628,0.007368462675187331
2016-05-16,Developed,EWN,-0.04473565295978299,0.00752231741729816
2016-05-16,Developed,EWO,-0.03665689149560114,0.00781307545193601
2016-05-16,Developed,EWQ,-0.040274599542334255,0.007667574747536992
2016-05-16,Developed,EWU,-0.04360790160268346,0.006442624054602247
2016-05-16,Developed,VOO,0.004736631855275952,0.007678186562356606
2016-05-17,Developed,ENZL,0.03102291783119049,0.007354437684163401
2016-05-17,Developed,EWA,-0.03724053724053722,0.007762467531787271
2016-05-17,Developed,EWG,-0.02564102564102566,0.007871205346162351
2016-05-17,Developed,EWH,0.021647624774503882,0.007313522924615021
2016-05-17,Developed,EWI,-0.03974484789008825,0.005406540332112613
2016-05-17,Developed,EWJ,-0.01384083044982698,0.007933193318543183
2016-05-17,Developed,EWL,-0.010263929618768321,0.007373979516618505
2016-05-17,Developed,EWN,-0.02473660100778741,0.0075335191701036384
2016-05-17,Developed,EWO,-0.03964757709251099,0.007814302358220889
2016-05-17,Developed,EWQ,-0.0245143385753932,0.0076716684444507405
2016-05-17,Developed,EWU,-0.035447761194029814,0.006420680790018201
2016-05-17,Developed,VOO,0.016926708503655963,0.007694436549685428
2016-05-18,Developed,ENZL,0.03753880891899519,0.007347678800902275
2016-05-18,Developed,EWA,-0.01607915893630185,0.0077757684384621014
2016-05-18,Developed,EWG,-0.016514558887440356,0.007869263480079498
2016-05-18,Developed,EWH,0.02355072463768116,0.007328873841153646
2016-05-18,Developed,EWI,-0.010273972602739769,0.005396169544487069
2016-05-18,Developed,EWJ,-0.01636321733118229,0.007932260450648964
2016-05-18,Developed,EWL,0.0014657383657017409,0.007362720346120703
2016-05-18,Developed,EWN,-0.025559105431309792,0.007522510453958008
2016-05-18,Developed,EWO,-0.01107828655834553,0.00781750512330044
2016-05-18,Developed,EWQ,-0.009731232622798736,0.007668754850473667
2016-05-18,Developed,EWU,-0.02510151347360645,0.006437100318633881
2016-05-18,Developed,VOO,0.013301854197857788,0.007691348318260995
2016-05-19,Developed,ENZL,0.05263157894736836,0.00736008845881049
2016-05-19,Developed,EWA,0.011786600496277666,0.007768859635816524
2016-05-19,Developed,EWG,0.017112768758227315,0.00787538401887851
2016-05-19,Developed,EWH,0.046172539489671705,0.007325486913210083
2016-05-19,Developed,EWI,0.015196078431372715,0.005386231454237338
2016-05-19,Developed,EWJ,0.01299605476908794,0.007926201722965615
2016-05-19,Developed,EWL,0.01655629139072845,0.0073586438801245485
2016-05-19,Developed,EWN,0.002754820936639036,0.007519682459854044
2016-05-19,Developed,EWO,0.008184523809523947,0.007821426931429414
2016-05-19,Developed,EWQ,0.018139534883721,0.0076666683737001175
2016-05-19,Developed,EWU,0.021949404761904656,0.006457066543474923
2016-05-19,Developed,VOO,0.02310803004043916,0.007684213573979639
2016-05-20,Developed,ENZL,0.045223289994346993,0.007379304516761619
2016-05-20,Developed,EWA,0.01420630018529967,0.007776849356765918
2016-05-20,Developed,EWG,0.01697127937336806,0.007871812997139405
2016-05-20,Developed,EWH,0.03295386458957439,0.007318547874242422
2016-05-20,Developed,EWI,0.01363193768257065,0.005384658661034565
2016-05-20,Developed,EWJ,0.012906199585157818,0.007929513240833418
2016-05-20,Developed,EWL,0.018248175182481674,0.007358084377800893
2016-05-20,Developed,EWN,0.002270663033605791,0.007511366177988495
2016-05-20,Developed,EWO,0.011127596439169274,0.007826043118086752
2016-05-20,Developed,EWQ,0.016551724137930934,0.007658154549651979
2016-05-20,Developed,EWU,0.027777777777777686,0.006446730687812042
2016-05-20,Developed,VOO,0.01969227236192439,0.007688888408363734
2016-05-23,Developed,ENZL,0.04860716316088687,0.007370759083391126
2016-05-23,Developed,EWA,0.02176616915422902,0.007777331418969415
2016-05-23,Developed,EWG,0.02624671916010501,0.00787556229451491
2016-05-23,Developed,EWH,0.03913305237808573,0.007334285258914485
2016-05-23,Developed,EWI,0.011741682974559577,0.005418347250383594
2016-05-23,Developed,EWJ,0.007870370370370194,0.007935394831393038
2016-05-23,Developed,EWL,0.014571948998178597,0.007335154509129336
2016-05-23,Developed,EWN,0.004089050431621999,0.007530300569312268
2016-05-23,Developed,EWO,0.010347376201034876,0.00781731669541268
2016-05-23,Developed,EWQ,0.020794824399260614,0.007658725608826918
2016-05-23,Developed,EWU,0.038261515601782925,0.006409473282230785
2016-05-23,Developed,VOO,0.01931589537223344,0.007687303164002695
2016-05-24,Developed,ENZL,0.07230287503558208,0.00740082529908472
2016-05-24,Developed,EWA,0.04714640198511155,0.007800414546538693
2016-05-24,Developed,EWG,0.04216867469879526,0.007864765903538528
2016-05-24,Developed,EWH,0.0493460166468489,0.0073312540482426665
2016-05-24,Developed,EWI,0.0357824427480915,0.005394246410556838
2016-05-24,Developed,EWJ,0.022508038585209,0.00795238698228232
2016-05-24,Developed,EWL,0.027056277056277,0.0073370265118060905
2016-05-24,Developed,EWN,0.014266607222469975,0.007510447231423214
2016-05-24,Developed,EWO,0.027737226277372296,0.0078074171050126935
2016-05-24,Developed,EWQ,0.03853127833182235,0.007642070445826938
2016-05-24,Developed,EWU,0.039087947882736174,0.0064293627671821755
2016-05-24,Developed,VOO,0.01952770208900989,0.00767973671498637
2016-05-25,Developed,ENZL,0.021156558533145242,0.007405073224212392
2016-05-25,Developed,EWA,-0.015413070283600394,0.007796912672005577
2016-05-25,Developed,EWG,-0.06902428632296542,0.007862670748547117
2016-05-25,Developed,EWH,-0.009976525821596138,0.007315868916682274
2016-05-25,Developed,EWI,-0.13414634146341464,0.00538008790640945
2016-05-25,Developed,EWJ,-0.0264598540145986,0.007948487163629947
2016-05-25,Developed,EWL,-0.049174443646805455,0.007352549252410085
2016-05-25,Developed,EWN,-0.09018567639257302,0.00751188579248978
2016-05-25,Developed,EWO,-0.0901225666906994,0.007795806386730609
2016-05-25,Developed,EWQ,-0.08842010771992825,0.0076452188641209975
2016-05-25,Developed,EWU,-0.09617447264926704,0.006447563012995485
2016-05-25,Developed,VOO,-0.024300857013982883,0.007687830026247535
2016-05-26,Developed,ENZL,0.0005641748942171175,0.0073991014917132855
2016-05-26,Developed,EWA,-0.04791154791154795,0.0077970898154588065
2016-05-26,Developed,EWG,-0.09966216216216216,0.007860615014830891
2016-05-26,Developed,EWH,-0.01935483870967758,0.007319915126987783
2016-05-26,Developed,EWI,-0.15964419475655434,0.0053804253527394725
2016-05-26,Developed,EWJ,-0.030821917808219083,0.007951706179829038
2016-05-26,Developed,EWL,-0.06450463292943688,0.0073451579720735394
2016-05-26,Developed,EWN,-0.11901624945103205,0.007510821786239634
2016-05-26,Developed,EWO,-0.1239255014326648,0.007799893700765306
2016-05-26,Developed,EWQ,-0.11704494882064975,0.007639548468135341
2016-05-26,Developed,EWU,-0.12948350071736014,0.006453848100656733
2016-05-26,Developed,VOO,-0.04192966636609552,0.007691830957051416
2016-05-27,Developed,ENZL,0.02174526969782553,0.007397762962674166
2016-05-27,Developed,EWA,-0.022085889570552242,0.007794959104504261
2016-05-27,Developed,EWG,-0.07838983050847459,0.007861161571135408
2016-05-27,Developed,EWH,-0.00702165008777067,0.007321155571496263
2016-05-27,Developed,EWI,-0.12705882352941178,0.005384556178178165
2016-05-27,Developed,EWJ,-0.01373311970702662,0.00794956454199108
2016-05-27,Developed,EWL,-0.045179651369619316,0.007336980940820692
2016-05-27,Developed,EWN,-0.09969257795344756,0.007505368742779387
2016-05-27,Developed,EWO,-0.0981949458483754,0.007812055765756127
2016-05-27,Developed,EWQ,-0.08668453976764956,0.007644609333741309
2016-05-27,Developed,EWU,-0.08891288696904254,0.006451852405449159
2016-05-27,Developed,VOO,-0.02806781183338947,0.007689926847955227
2016-05-31,Developed,ENZL,0.027808676307007785,0.007395917927224354
2016-05-31,Developed,EWA,-0.0030883261272390827,0.007799680202771641
2016-05-31,Developed,EWG,-0.06329651656754454,0.007865200908574897
2016-05-31,Developed,EWH,-0.004610951008645614,0.007316283777789825
2016-05-31,Developed,EWI,-0.10531309297912704,0.0053835987576329875
2016-05-31,Developed,EWJ,-0.008178100863244109,0.007931123334069829
2016-05-31,Developed,EWL,-0.022278117139777117,0.007344314151547324
2016-05-31,Developed,EWN,-0.07807675341861509,0.007508140170627414
2016-05-31,Developed,EWO,-0.07898550724637676,0.007815025722326025
2016-05-31,Developed,EWQ,-0.06851768920734425,0.007645048230610711
2016-05-31,Developed,EWU,-0.048369366068156894,0.006454214400859929
2016-05-31,Developed,VOO,-0.010116906474819998,0.007691406382446307
2016-06-01,Developed,ENZL,0.033776301218161775,0.007377786110309866
2016-06-01,Developed,EWA,0.01608910891089121,0.0078043135747487445
2016-06-01,Developed,EWG,-0.050912176495545136,0.007869260884258657
2016-06-01,Developed,EWH,0.01445086705202314,0.007346138711323363
2016-06-01,Developed,EWI,-0.07633587786259544,0.005466803921202827
2016-06-01,Developed,EWJ,-0.016140031825414902,0.007951436202060187
