Date,Market,Ticker,"Forward Return (one month, 21-trading day)",fundamental_emerging_rfr_train
2016-09-30,Emerging,EWW,0.04835115864527606,0.005928253021957253
2016-09-30,Emerging,EWY,-0.04772516248839365,0.021169474766371738
2016-09-30,Emerging,EWZ,0.11944173969490435,0.006096247949424548
2016-09-30,Emerging,GREK,0.013924146841985284,0.020226259304659006
2016-09-30,Emerging,KSA,0.05666316894018907,0.021169474766371738
2016-09-30,Emerging,MCHI,-0.02943741822939383,0.005928253021957253
2016-09-30,Emerging,THD,-0.020254287403903115,0.005928253021957253
2016-10-03,Emerging,ARGT,-0.014187446259673388,0.005928253021957253
2016-10-03,Emerging,ECH,0.07474226804123707,0.018691013582375217
2016-10-03,Emerging,EPHE,-0.05988023952095811,0.005928253021957253
2016-10-03,Emerging,EPOL,0.018946121965660145,0.021224328399380876
2016-10-03,Emerging,EPU,-0.010467778868171409,0.016141525928948512
2016-10-03,Emerging,ERUS,-0.010170870626525663,0.021152826375970685
2016-10-03,Emerging,EWM,-0.0221014492753624,0.005928253021957253
2016-10-03,Emerging,EWW,0.004614370468029039,0.005928253021957253
2016-10-03,Emerging,EWY,-0.05411939743351313,0.021169474766371738
2016-10-03,Emerging,EWZ,0.05243209096651924,0.005949237275893032
2016-10-03,Emerging,GREK,-0.0041686878486538745,0.020226259304659006
2016-10-03,Emerging,KSA,0.0982627578718782,0.021169474766371738
2016-10-03,Emerging,MCHI,-0.031759843376114934,0.005928253021957253
2016-10-03,Emerging,THD,-0.02360230122436946,0.005928253021957253
2016-10-04,Emerging,ARGT,-0.03572965992251409,0.005928253021957253
2016-10-04,Emerging,ECH,0.07464829170255527,0.02118846556972341
2016-10-04,Emerging,EPHE,-0.05716652858326433,0.005928253021957253
2016-10-04,Emerging,EPOL,-0.004151838671411667,0.021224328399380876
2016-10-04,Emerging,EPU,-0.0003355704697987072,0.021198417982528302
2016-10-04,Emerging,ERUS,-0.016956162117452434,0.021152826375970685
2016-10-04,Emerging,EWM,-0.008836524300441795,0.005928253021957253
2016-10-04,Emerging,EWW,-0.015307238136890387,0.005928253021957253
2016-10-04,Emerging,EWY,-0.04285985207661669,0.021169474766371738
2016-10-04,Emerging,EWZ,0.05241157556270082,0.0059577206401561465
2016-10-04,Emerging,GREK,0.016636391159551955,0.018257687733224007
2016-10-04,Emerging,KSA,0.08387096774193536,0.021169474766371738
2016-10-04,Emerging,MCHI,-0.044313468674961776,0.005928253021957253
2016-10-04,Emerging,THD,-0.021339656194427903,0.005928253021957253
2016-10-05,Emerging,ARGT,-0.04725415070242656,0.005928253021957253
2016-10-05,Emerging,ECH,0.06527340395075876,0.021139742315374212
2016-10-05,Emerging,EPHE,-0.06984387838948225,0.005928253021957253
2016-10-05,Emerging,EPOL,-0.014611338398597297,0.021224328399380876
2016-10-05,Emerging,EPU,0.00742490718866029,0.021206442302348763
2016-10-05,Emerging,ERUS,-0.03364792778005743,0.021152826375970685
2016-10-05,Emerging,EWM,-0.02697776157491794,0.005928253021957253
2016-10-05,Emerging,EWW,-0.02163565556036351,0.005928253021957253
2016-10-05,Emerging,EWY,-0.054099588169225,0.021169474766371738
2016-10-05,Emerging,EWZ,0.01692789968652031,0.0059577206401561465
2016-10-05,Emerging,GREK,-0.009638192463594096,0.020226259304659006
2016-10-05,Emerging,KSA,0.07109004739336511,0.021169474766371738
2016-10-05,Emerging,MCHI,-0.06499893093863596,0.005928253021957253
2016-10-05,Emerging,THD,-0.035557506584723564,0.005928253021957253
2016-10-06,Emerging,ARGT,-0.04381114419396004,0.005928253021957253
2016-10-06,Emerging,ECH,0.04579278763594741,0.021191639231852882
2016-10-06,Emerging,EPHE,-0.06488128106018776,0.005928253021957253
2016-10-06,Emerging,EPOL,-0.029137529137529095,0.021224328399380876
2016-10-06,Emerging,EPU,0.030853616729516583,0.021224328399380876
2016-10-06,Emerging,ERUS,-0.06822769479208722,0.021152826375970685
2016-10-06,Emerging,EWM,-0.033175355450236976,0.005928253021957253
2016-10-06,Emerging,EWW,-0.0039249890972524746,0.005928253021957253
2016-10-06,Emerging,EWY,-0.061650214192586976,0.021169474766371738
2016-10-06,Emerging,EWZ,0.006230529595015355,0.005949237275893032
2016-10-06,Emerging,GREK,-0.006952350592771328,0.020226259304659006
2016-10-06,Emerging,KSA,0.06898367561874674,0.021169474766371738
2016-10-06,Emerging,MCHI,-0.07251336898395723,0.005928253021957253
2016-10-06,Emerging,THD,-0.043681519357195116,0.005928253021957253
2016-10-07,Emerging,ARGT,-0.035214255409418804,0.005928253021957253
2016-10-07,Emerging,ECH,0.0754879448909298,0.021191639231852882
2016-10-07,Emerging,EPHE,-0.034906450712091634,0.005928253021957253
2016-10-07,Emerging,EPOL,-0.012918379330593257,0.021224328399380876
2016-10-07,Emerging,EPU,0.03589569928885883,0.021224328399380876
2016-10-07,Emerging,ERUS,-0.024420024420024444,0.021160974897588496
2016-10-07,Emerging,EWM,-0.01280643980973284,0.005928253021957253
2016-10-07,Emerging,EWW,0.05468921590160347,0.005928253021957253
2016-10-07,Emerging,EWY,-0.03204047217537942,0.021169474766371738
2016-10-07,Emerging,EWZ,0.05125038592158071,0.005949237275893032
2016-10-07,Emerging,GREK,0.009596814037399204,0.02014422744076536
2016-10-07,Emerging,KSA,0.0959332638164756,0.021169474766371738
2016-10-07,Emerging,MCHI,-0.034326424870466436,0.005928253021957253
2016-10-07,Emerging,THD,-0.0081168831168833,0.005928253021957253
2016-10-10,Emerging,ARGT,-0.033417935702199635,0.005928253021957253
2016-10-10,Emerging,ECH,0.08485714285714274,0.021191639231852882
2016-10-10,Emerging,EPHE,-0.02118762196821855,0.005928253021957253
2016-10-10,Emerging,EPOL,-0.010507880910682998,0.021224328399380876
2016-10-10,Emerging,EPU,0.04574720433751267,0.021224328399380876
2016-10-10,Emerging,ERUS,-0.03959999999999997,0.021166762477212702
2016-10-10,Emerging,EWM,-0.012332245194051515,0.005928253021957253
2016-10-10,Emerging,EWW,0.036919159770846484,0.005928253021957253
2016-10-10,Emerging,EWY,-0.03152818991097928,0.021169474766371738
2016-10-10,Emerging,EWZ,0.0463838877021665,0.005949237275893032
2016-10-10,Emerging,GREK,0.004050550874918901,0.0027959305488814783
2016-10-10,Emerging,KSA,0.11989528795811524,0.021169474766371738
2016-10-10,Emerging,MCHI,-0.04398640033999146,0.005928253021957253
2016-10-10,Emerging,THD,0.03760892829842555,0.005928253021957253
2016-10-11,Emerging,ARGT,-0.01882755669661962,0.005928253021957253
2016-10-11,Emerging,ECH,0.07506397497867501,0.02055308610711205
2016-10-11,Emerging,EPHE,-0.04315729699034632,0.005928253021957253
2016-10-11,Emerging,EPOL,-0.0218805440567712,0.021224328399380876
2016-10-11,Emerging,EPU,0.05802047781569964,0.021224328399380876
2016-10-11,Emerging,ERUS,-0.009311740890688314,0.021166762477212702
2016-10-11,Emerging,EWM,-0.03469915097822074,0.005928253021957253
2016-10-11,Emerging,EWW,-0.046298271815660264,0.005928253021957253
2016-10-11,Emerging,EWY,-0.04103255634752445,0.021169474766371738
2016-10-11,Emerging,EWZ,0.020615384615384702,0.005949237275893032
2016-10-11,Emerging,GREK,0.006828890081708172,0.00273747754996977
2016-10-11,Emerging,KSA,0.1376242804814234,0.021169474766371738
2016-10-11,Emerging,MCHI,-0.04023616881696912,0.005928253021957253
2016-10-11,Emerging,THD,0.05222345307801857,0.005928253021957253
2016-10-12,Emerging,ARGT,-0.04619332763045336,0.005928253021957253
2016-10-12,Emerging,ECH,0.02643547470153496,0.018691013582375217
2016-10-12,Emerging,EPHE,-0.053268067952778386,0.005928253021957253
2016-10-12,Emerging,EPOL,-0.01547619047619053,0.021224328399380876
2016-10-12,Emerging,EPU,0.05700712589073631,0.021224328399380876
2016-10-12,Emerging,ERUS,-0.012663398692810413,0.021166762477212702
2016-10-12,Emerging,EWM,-0.060169804355850835,0.005928253021957253
2016-10-12,Emerging,EWW,-0.1245452600042799,0.005928253021957253
2016-10-12,Emerging,EWY,-0.05311778290993063,0.021169474766371738
2016-10-12,Emerging,EWZ,-0.05620753551575053,0.005949237275893032
2016-10-12,Emerging,GREK,-0.012267475576571374,0.0027256425286427332
2016-10-12,Emerging,KSA,0.12807109252483007,0.021169474766371738
2016-10-12,Emerging,MCHI,-0.05442622950819676,0.005929519485131686
2016-10-12,Emerging,THD,0.07198697068403903,0.005928253021957253
2016-10-13,Emerging,ARGT,-0.05570060922541342,0.005928253021957253
2016-10-13,Emerging,ECH,0.007128599942971103,0.01621865419229527
2016-10-13,Emerging,EPHE,-0.08038029386343992,0.005928253021957253
2016-10-13,Emerging,EPOL,-0.03175554224086285,0.021224328399380876
2016-10-13,Emerging,EPU,0.03615279672578442,0.02073313613664606
2016-10-13,Emerging,ERUS,-0.014784394250513476,0.021166762477212702
2016-10-13,Emerging,EWM,-0.10506844247132817,0.005928253021957253
2016-10-13,Emerging,EWW,-0.13534482758620692,0.005928253021957253
2016-10-13,Emerging,EWY,-0.048396501457726,0.021169474766371738
2016-10-13,Emerging,EWZ,-0.092881148793156,0.005949237275893032
2016-10-13,Emerging,GREK,-0.020320333643906167,0.011928506051004241
2016-10-13,Emerging,KSA,0.10718002081165467,0.021169474766371738
2016-10-13,Emerging,MCHI,-0.049289520426287765,0.005929519485131686
2016-10-13,Emerging,THD,0.0236282905169678,0.005928253021957253
2016-10-14,Emerging,ARGT,-0.059817945383615075,0.005928253021957253
2016-10-14,Emerging,ECH,-0.016170212765957426,0.018346088753930685
2016-10-14,Emerging,EPHE,-0.07283236994219666,0.005928253021957253
2016-10-14,Emerging,EPOL,-0.0378741600488699,0.021224328399380876
2016-10-14,Emerging,EPU,0.017723244717109843,0.021224328399380876
2016-10-14,Emerging,ERUS,-0.0152892561983472,0.021166762477212702
2016-10-14,Emerging,EWM,-0.06545184083302348,0.005928253021957253
2016-10-14,Emerging,EWW,-0.11716385646346728,0.005928253021957253
2016-10-14,Emerging,EWY,-0.054786508091245856,0.021169474766371738
2016-10-14,Emerging,EWZ,-0.10173094442757367,0.005949237275893032
2016-10-14,Emerging,GREK,-0.02050158048547745,0.0027256425286427332
2016-10-14,Emerging,KSA,0.13886010362694298,0.021169474766371738
2016-10-14,Emerging,MCHI,-0.06741821396993819,0.00593766753948305
2016-10-14,Emerging,THD,-0.0210834102800862,0.005928253021957253
2016-10-17,Emerging,ARGT,-0.047393364928910005,0.005928253021957253
2016-10-17,Emerging,ECH,-0.0008486562942008335,0.01621865419229527
2016-10-17,Emerging,EPHE,-0.06264434180138577,0.005928253021957253
2016-10-17,Emerging,EPOL,-0.024524831391784074,0.021224328399380876
2016-10-17,Emerging,EPU,0.02822169330159796,0.021172431482902206
2016-10-17,Emerging,ERUS,0.01791666666666658,0.021169474766371738
2016-10-17,Emerging,EWM,-0.03961136023916301,0.005928253021957253
2016-10-17,Emerging,EWW,-0.10907917383820998,0.005928253021957253
2016-10-17,Emerging,EWY,-0.04944735311227455,0.021169474766371738
2016-10-17,Emerging,EWZ,-0.08223289315726301,0.005949237275893032
2016-10-17,Emerging,GREK,0.004139945202179751,0.0027846105227084623
2016-10-17,Emerging,KSA,0.14194915254237284,0.021169474766371738
2016-10-17,Emerging,MCHI,-0.04335260115606932,0.005940510484223653
2016-10-17,Emerging,THD,-0.005821970277309574,0.005928253021957253
2016-10-18,Emerging,ARGT,-0.06043720531504481,0.005928253021957253
2016-10-18,Emerging,ECH,-0.01781241302532699,0.016172435606675417
2016-10-18,Emerging,EPHE,-0.09518508210409138,0.005928253021957253
2016-10-18,Emerging,EPOL,-0.052343274497869685,0.021224328399380876
2016-10-18,Emerging,EPU,0.0033355570380253496,0.01879100757996409
2016-10-18,Emerging,ERUS,0.0,0.021169474766371738
2016-10-18,Emerging,EWM,-0.06921944035346095,0.005928253021957253
2016-10-18,Emerging,EWW,-0.13540138335778662,0.005928253021957253
2016-10-18,Emerging,EWY,-0.07400343314896053,0.021169474766371738
2016-10-18,Emerging,EWZ,-0.11485496630530335,0.005949237275893032
2016-10-18,Emerging,GREK,-0.00937820043891735,0.00273747754996977
2016-10-18,Emerging,KSA,0.1679025423728815,0.021169474766371738
2016-10-18,Emerging,MCHI,-0.06682734443470628,0.00593766753948305
2016-10-18,Emerging,THD,-0.02388922702373697,0.005928253021957253
2016-10-19,Emerging,ARGT,-0.06870229007633577,0.005928253021957253
2016-10-19,Emerging,ECH,-0.040381991814461005,0.016154650019810902
2016-10-19,Emerging,EPHE,-0.1099348534201956,0.005928253021957253
2016-10-19,Emerging,EPOL,-0.07104154124021678,0.021224328399380876
2016-10-19,Emerging,EPU,-0.03014416775884665,0.01625134335982326
2016-10-19,Emerging,ERUS,-0.003262642740619825,0.021169474766371738
2016-10-19,Emerging,EWM,-0.07793633369923159,0.005928253021957253
2016-10-19,Emerging,EWW,-0.15576645347637708,0.005928253021957253
2016-10-19,Emerging,EWY,-0.08156699470098416,0.021169474766371738
2016-10-19,Emerging,EWZ,-0.1312775330396475,0.005949237275893032
2016-10-19,Emerging,GREK,0.008046817849304944,0.0029562046358292465
2016-10-19,Emerging,KSA,0.16259298618490958,0.021169474766371738
2016-10-19,Emerging,MCHI,-0.0629095674967235,0.0060515932196336325
2016-10-19,Emerging,THD,-0.0329372838020755,0.005928253021957253
2016-10-20,Emerging,ARGT,-0.07294317217981339,0.005928253021957253
2016-10-20,Emerging,ECH,-0.042692939244663435,0.016157526255434
2016-10-20,Emerging,EPHE,-0.10013717421124846,0.005928253021957253
2016-10-20,Emerging,EPOL,-0.07324455205811131,0.021224328399380876
2016-10-20,Emerging,EPU,-0.026592252133946226,0.016265072425282776
2016-10-20,Emerging,ERUS,0.0032827246614688392,0.021166762477212702
2016-10-20,Emerging,EWM,-0.0794117647058824,0.005928253021957253
2016-10-20,Emerging,EWW,-0.16969317470256728,0.005928253021957253
2016-10-20,Emerging,EWY,-0.07902793723689239,0.021169474766371738
2016-10-20,Emerging,EWZ,-0.13735149232106636,0.005949237275893032
2016-10-20,Emerging,GREK,0.02279444038039502,0.002801764877761185
2016-10-20,Emerging,KSA,0.13899010931806344,0.021169474766371738
2016-10-20,Emerging,MCHI,-0.060486522024983724,0.006046201849022926
2016-10-20,Emerging,THD,-0.03517210281076212,0.005928253021957253
2016-10-21,Emerging,ARGT,-0.04927782497875954,0.005928253021957253
2016-10-21,Emerging,ECH,-0.023465211459754443,0.016154650019810902
2016-10-21,Emerging,EPHE,-0.1066997518610423,0.005928253021957253
2016-10-21,Emerging,EPOL,-0.052279635258358666,0.021224328399380876
2016-10-21,Emerging,EPU,-0.02167487684729064,0.016265072425282776
2016-10-21,Emerging,ERUS,0.02546201232032841,0.021169474766371738
2016-10-21,Emerging,EWM,-0.07336757153338225,0.005928253021957253
2016-10-21,Emerging,EWW,-0.16053233520482435,0.005928253021957253
2016-10-21,Emerging,EWY,-0.07166186359269933,0.021169474766371738
2016-10-21,Emerging,EWZ,-0.10637681159420298,0.005949237275893032
2016-10-21,Emerging,GREK,0.055114644916161686,0.0029502477616481096
2016-10-21,Emerging,KSA,0.11944157187176828,0.021169474766371738
2016-10-21,Emerging,MCHI,-0.05640577175338879,0.006046201849022926
2016-10-21,Emerging,THD,-0.032634730538922074,0.005928253021957253
2016-10-24,Emerging,ARGT,-0.050147492625368766,0.005928253021957253
2016-10-24,Emerging,ECH,-0.042610571736785285,0.01609099213336809
2016-10-24,Emerging,EPHE,-0.11576901721265966,0.005928253021957253
2016-10-24,Emerging,EPOL,-0.043817527010804325,0.021224328399380876
2016-10-24,Emerging,EPU,-0.009243974909210915,0.020585775274640027
2016-10-24,Emerging,ERUS,0.03647540983606557,0.021169474766371738
2016-10-24,Emerging,EWM,-0.07619394823186287,0.005928253021957253
2016-10-24,Emerging,EWW,-0.1655958549222798,0.005928253021957253
2016-10-24,Emerging,EWY,-0.053718218313898,0.021169474766371738
2016-10-24,Emerging,EWZ,-0.10261569416498996,0.005949237275893032
2016-10-24,Emerging,GREK,0.0982295745916406,0.018250510222937083
2016-10-24,Emerging,KSA,0.09924433249370268,0.021169474766371738
2016-10-24,Emerging,MCHI,-0.05114254624591952,0.005953675316263222
2016-10-24,Emerging,THD,-0.024119850187265927,0.005928253021957253
2016-10-25,Emerging,ARGT,-0.042091836734693855,0.005928253021957253
2016-10-25,Emerging,ECH,-0.06488347457627107,0.01100302914255062
2016-10-25,Emerging,EPHE,-0.1246514221974344,0.005928253021957253
2016-10-25,Emerging,EPOL,-0.05241215008933886,0.021224328399380876
2016-10-25,Emerging,EPU,-0.031824146981627284,0.020216443202660236
2016-10-25,Emerging,ERUS,0.02192448233861155,0.021169474766371738
2016-10-25,Emerging,EWM,-0.09259934378417788,0.005928253021957253
2016-10-25,Emerging,EWW,-0.1579166666666666,0.005928253021957253
2016-10-25,Emerging,EWY,-0.06535448117714504,0.021169474766371738
2016-10-25,Emerging,EWZ,-0.11464603038119806,0.005949237275893032
2016-10-25,Emerging,GREK,0.10467843290537893,0.020226259304659006
2016-10-25,Emerging,KSA,0.12218327491236858,0.021169474766371738
2016-10-25,Emerging,MCHI,-0.05243609351103351,0.005992311845876583
2016-10-25,Emerging,THD,-0.03415361670395212,0.005928253021957253
2016-10-26,Emerging,ARGT,-0.039055793991416336,0.005928253021957253
2016-10-26,Emerging,ECH,-0.05684547638110471,0.006312443446848553
2016-10-26,Emerging,EPHE,-0.09060022650056633,0.005928253021957253
2016-10-26,Emerging,EPOL,-0.03896882494004783,0.021224328399380876
2016-10-26,Emerging,EPU,-0.02144506763444398,0.018696320459854657
2016-10-26,Emerging,ERUS,0.03628865979381435,0.021169474766371738
2016-10-26,Emerging,EWM,-0.0901459854014598,0.005928253021957253
2016-10-26,Emerging,EWW,-0.13705583756345185,0.005928253021957253
2016-10-26,Emerging,EWY,-0.04583414255195184,0.021169474766371738
2016-10-26,Emerging,EWZ,-0.12641018223893552,0.005949237275893032
2016-10-26,Emerging,GREK,0.07901741238048499,0.019859720627527493
2016-10-26,Emerging,KSA,0.11492537313432827,0.021169474766371738
2016-10-26,Emerging,MCHI,-0.035517317449812465,0.006163236334615012
2016-10-26,Emerging,THD,-0.016395908543923032,0.005928253021957253
2016-10-27,Emerging,ARGT,-0.034958998705222344,0.005928253021957253
2016-10-27,Emerging,ECH,-0.06165293648684556,0.0061575625432519045
2016-10-27,Emerging,EPHE,-0.09527896995708164,0.005928253021957253
2016-10-27,Emerging,EPOL,-0.05419892793329351,0.021224328399380876
2016-10-27,Emerging,EPU,-0.012292358803986714,0.020704237726440207
2016-10-27,Emerging,ERUS,0.027104722792607783,0.021169474766371738
2016-10-27,Emerging,EWM,-0.07965913301222671,0.005928253021957253
2016-10-27,Emerging,EWW,-0.1378069432684167,0.005928253021957253
2016-10-27,Emerging,EWY,-0.03949169110459426,0.021169474766371738
2016-10-27,Emerging,EWZ,-0.10202898550724636,0.005949237275893032
2016-10-27,Emerging,GREK,0.03831223124701389,0.018035685413974684
2016-10-27,Emerging,KSA,0.13484251968503935,0.021169474766371738
2016-10-27,Emerging,MCHI,-0.02380952380952384,0.010977183607878296
2016-10-27,Emerging,THD,-0.009824667472793092,0.005928253021957253
2016-10-28,Emerging,ARGT,-0.04110774556469055,0.005928253021957253
2016-10-28,Emerging,ECH,-0.06163655685441016,0.005977260797465261
2016-10-28,Emerging,EPHE,-0.08538350217076685,0.005928253021957253
2016-10-28,Emerging,EPOL,-0.06308962264150941,0.021224328399380876
2016-10-28,Emerging,EPU,-0.008686936184430283,0.02102678394545362
2016-10-28,Emerging,ERUS,0.02569415665147124,0.021169474766371738
2016-10-28,Emerging,EWM,-0.07752225519287836,0.005928253021957253
2016-10-28,Emerging,EWW,-0.13011945392491475,0.005928253021957253
2016-10-28,Emerging,EWY,-0.03341148886283707,0.021169474766371738
2016-10-28,Emerging,EWZ,-0.11211943793911006,0.005949237275893032
2016-10-28,Emerging,GREK,0.06858503136556249,0.018093730365506665
2016-10-28,Emerging,KSA,0.125558312655087,0.021169474766371738
2016-10-28,Emerging,MCHI,-0.009205208801077558,0.016068827667886948
2016-10-28,Emerging,THD,-0.01209372637944084,0.005928253021957253
2016-10-31,Emerging,ARGT,-0.028658271819366088,0.005928253021957253
2016-10-31,Emerging,ECH,-0.06236730360934184,0.006312443446848553
2016-10-31,Emerging,EPHE,-0.0879469434832757,0.005928253021957253
2016-10-31,Emerging,EPOL,-0.07795229784758595,0.021224328399380876
2016-10-31,Emerging,EPU,-0.020495867768595025,0.01943148189316901
2016-10-31,Emerging,ERUS,0.0556242274412857,0.021169474766371738
2016-10-31,Emerging,EWM,-0.08250092489826122,0.005928253021957253
2016-10-31,Emerging,EWW,-0.13198724760892655,0.005928253021957253
2016-10-31,Emerging,EWY,-0.037831513260530365,0.021169474766371738
2016-10-31,Emerging,EWZ,-0.11307625398666288,0.005949237275893032
2016-10-31,Emerging,GREK,0.0892940135830047,0.0029562046358292465
2016-10-31,Emerging,KSA,0.1479642502482621,0.021169474766371738
2016-10-31,Emerging,MCHI,-0.009436081779375272,0.016068827667886948
2016-10-31,Emerging,THD,-0.0022634676324126968,0.005928253021957253
2016-11-01,Emerging,ARGT,-0.036197121674661936,0.005928253021957253
2016-11-01,Emerging,ECH,-0.06288302691180392,0.00593766753948305
2016-11-01,Emerging,EPHE,-0.08396062536189919,0.005928253021957253
2016-11-01,Emerging,EPOL,-0.08715862870424174,0.021224328399380876
2016-11-01,Emerging,EPU,-0.020495867768595025,0.020881518388241215
2016-11-01,Emerging,ERUS,0.056720098643650026,0.021163918168660194
2016-11-01,Emerging,EWM,-0.08077065579844389,0.005928253021957253
2016-11-01,Emerging,EWW,-0.12401574803149605,0.005928253021957253
2016-11-01,Emerging,EWY,-0.026150216279984262,0.021169474766371738
2016-11-01,Emerging,EWZ,-0.1368547418967586,0.005949237275893032
2016-11-01,Emerging,GREK,0.0976359733913812,0.020226259304659006
2016-11-01,Emerging,KSA,0.16510133465150756,0.021169474766371738
2016-11-01,Emerging,MCHI,-0.017973489103572216,0.006309773806702108
2016-11-01,Emerging,THD,-0.002417283577579643,0.005928253021957253
2016-11-02,Emerging,ARGT,-0.007589285714285631,0.005928253021957253
2016-11-02,Emerging,ECH,-0.05049425594442958,0.005929519485131686
2016-11-02,Emerging,EPHE,-0.06531927357937906,0.005928253021957253
2016-11-02,Emerging,EPOL,-0.06075044669446095,0.021224328399380876
2016-11-02,Emerging,EPU,0.0063779791876468215,0.017154154693535425
2016-11-02,Emerging,ERUS,0.09465713083718974,0.021163918168660194
2016-11-02,Emerging,EWM,-0.07578008915304613,0.005928253021957253
2016-11-02,Emerging,EWW,-0.11148123473240068,0.005928253021957253
2016-11-02,Emerging,EWY,-0.02179512581731724,0.021169474766371738
2016-11-02,Emerging,EWZ,-0.11579590589673072,0.005949237275893032
2016-11-02,Emerging,GREK,0.07640078023794272,0.011492755976991823
2016-11-02,Emerging,KSA,0.18353174603174605,0.021169474766371738
2016-11-02,Emerging,MCHI,-0.008679762448606687,0.006163236334615012
2016-11-02,Emerging,THD,-0.0031798909751666877,0.005928253021957253
2016-11-03,Emerging,ARGT,0.008489722966934732,0.005928253021957253
2016-11-03,Emerging,ECH,-0.0298306906745498,0.005929519485131686
2016-11-03,Emerging,EPHE,-0.06389870435806833,0.005928253021957253
2016-11-03,Emerging,EPOL,-0.025504151838671385,0.021224328399380876
2016-11-03,Emerging,EPU,0.010050251256281229,0.020881518388241215
2016-11-03,Emerging,ERUS,0.12144373673036092,0.021152826375970685
2016-11-03,Emerging,EWM,-0.06219557886849001,0.005928253021957253
2016-11-03,Emerging,EWW,-0.10548429898275093,0.005928253021957253
2016-11-03,Emerging,EWY,-0.018404907975460127,0.021169474766371738
2016-11-03,Emerging,EWZ,-0.09556103575832298,0.005949237275893032
2016-11-03,Emerging,GREK,0.11667778316759647,0.018250510222937083
2016-11-03,Emerging,KSA,0.1538839724680432,0.021169474766371738
2016-11-03,Emerging,MCHI,-0.006402927052366668,0.006309773806702108
2016-11-03,Emerging,THD,0.0,0.005928253021957253
2016-11-04,Emerging,ARGT,0.002669039145907437,0.005928253021957253
2016-11-04,Emerging,ECH,-0.007389162561576291,0.006183622557381311
2016-11-04,Emerging,EPHE,-0.06731620903454383,0.005928253021957253
2016-11-04,Emerging,EPOL,0.004801920768307211,0.021224328399380876
2016-11-04,Emerging,EPU,0.011306950448952469,0.016142855516997793
2016-11-04,Emerging,ERUS,0.14428076256499134,0.021152826375970685
2016-11-04,Emerging,EWM,-0.056938159879336266,0.005928253021957253
2016-11-04,Emerging,EWW,-0.10157618213660248,0.005928253021957253
2016-11-04,Emerging,EWY,-0.01091703056768567,0.021169474766371738
2016-11-04,Emerging,EWZ,-0.07585139318885438,0.005949237275893032
2016-11-04,Emerging,GREK,0.13444106452253934,0.020226259304659006
2016-11-04,Emerging,KSA,0.1586206896551723,0.021169474766371738
2016-11-04,Emerging,MCHI,0.0013837638376383856,0.006163236334615012
2016-11-04,Emerging,THD,0.014359914451573584,0.005928253021957253
2016-11-07,Emerging,ARGT,-0.0013192612137201687,0.005928253021957253
2016-11-07,Emerging,ECH,-0.013610888710968716,0.007111500342852382
2016-11-07,Emerging,EPHE,-0.06365740740740744,0.005928253021957253
2016-11-07,Emerging,EPOL,0.013087447947650377,0.021224328399380876
2016-11-07,Emerging,EPU,0.0009807126511931497,0.016190215422961993
2016-11-07,Emerging,ERUS,0.11514392991239066,0.021166762477212702
2016-11-07,Emerging,EWM,-0.06152705707931805,0.005928253021957253
2016-11-07,Emerging,EWW,-0.13265306122448986,0.005928253021957253
2016-11-07,Emerging,EWY,-0.014518002322880362,0.021169474766371738
2016-11-07,Emerging,EWZ,-0.10719530102790008,0.005949237275893032
2016-11-07,Emerging,GREK,0.14538660023133732,0.018896022698607955
2016-11-07,Emerging,KSA,0.11607992388201716,0.021169474766371738
2016-11-07,Emerging,MCHI,-0.016543706684551632,0.015237745226356847
2016-11-07,Emerging,THD,0.002083023359619185,0.005928253021957253
2016-11-08,Emerging,ARGT,-0.015317286652078875,0.005928253021957253
2016-11-08,Emerging,ECH,-0.01948907031867264,0.005953675316263222
2016-11-08,Emerging,EPHE,-0.06493876388493314,0.005928253021957253
2016-11-08,Emerging,EPOL,0.0,0.021224328399380876
2016-11-08,Emerging,EPU,-0.00939727802981205,0.016249943982461584
2016-11-08,Emerging,ERUS,0.1399416909620992,0.021160974897588496
2016-11-08,Emerging,EWM,-0.06500183621006239,0.005928253021957253
2016-11-08,Emerging,EWW,-0.1373030489052589,0.005928253021957253
2016-11-08,Emerging,EWY,-0.017043278437380294,0.021169474766371738
2016-11-08,Emerging,EWZ,-0.12044327792359287,0.005949237275893032
2016-11-08,Emerging,GREK,0.11693341352854025,0.02014927596533154
2016-11-08,Emerging,KSA,0.09537166900420746,0.021169474766371738
2016-11-08,Emerging,MCHI,-0.022449433207379577,0.01599066509843342
2016-11-08,Emerging,THD,-0.007661706203035412,0.005928253021957253
2016-11-09,Emerging,ARGT,-0.023549934583515064,0.005928253021957253
2016-11-09,Emerging,ECH,-0.010579211848717462,0.005929519485131686
2016-11-09,Emerging,EPHE,-0.03264094955489616,0.005928253021957253
2016-11-09,Emerging,EPOL,0.006650544135429204,0.021224328399380876
2016-11-09,Emerging,EPU,-0.02000000000000001,0.016126562604161638
2016-11-09,Emerging,ERUS,0.1307723743359217,0.021166762477212702
2016-11-09,Emerging,EWM,-0.027533460803059184,0.005928253021957253
2016-11-09,Emerging,EWW,-0.050782997762863546,0.005928253021957253
2016-11-09,Emerging,EWY,0.02350341502611486,0.021169474766371738
2016-11-09,Emerging,EWZ,-0.09617123907145007,0.005949237275893032
2016-11-09,Emerging,GREK,0.11804342031217607,0.0029502477616481096
2016-11-09,Emerging,KSA,0.07819687212511517,0.021169474766371738
2016-11-09,Emerging,MCHI,-0.004329004329004293,0.016068827667886948
