Date,Market,Ticker,"Forward Return (one month, 21-trading day)",economic_emerging_ridge_train
2016-05-27,Emerging,ERUS,-0.02059086839749336,0.018339958966361546
2016-05-27,Emerging,EWM,0.007792207792207906,0.008341309390353458
2016-05-27,Emerging,EWT,0.030607966457022906,0.015438976467801013
2016-05-27,Emerging,EWW,-0.04605405405405416,0.010838634916272129
2016-05-27,Emerging,EWY,0.01387383481465432,0.010501000449003199
2016-05-27,Emerging,EWZ,0.11367521367521373,0.014475246365739342
2016-05-27,Emerging,EZA,0.0039418576003940045,0.015660293115721785
2016-05-27,Emerging,GREK,-0.19529012955995828,0.01368158294846294
2016-05-27,Emerging,MCHI,-0.005388760585065433,0.007823250153672759
2016-05-27,Emerging,THD,0.032703368940016464,0.00992906720588613
2016-05-27,Emerging,TUR,0.010847844704538813,0.009612976527088729
2016-05-31,Emerging,ARGT,0.06010928961748641,0.013882009621256367
2016-05-31,Emerging,ECH,0.05770411295273181,0.013346232133597221
2016-05-31,Emerging,EIDO,0.10486177311725453,0.009817116857780443
2016-05-31,Emerging,EPHE,0.05888797589701445,0.0053505924553202
2016-05-31,Emerging,EPOL,-0.0286604361370717,0.010775944796684835
2016-05-31,Emerging,EPU,0.05016847622613252,0.010302918715960337
2016-05-31,Emerging,ERUS,0.0341959334565618,0.018290864251524003
2016-05-31,Emerging,EWM,0.0487160120845922,0.008360401296160513
2016-05-31,Emerging,EWT,0.04592901878914413,0.015446849973462533
2016-05-31,Emerging,EWW,0.0008766162612316997,0.011030830469197622
2016-05-31,Emerging,EWY,0.03839479392624723,0.010454168222222185
2016-05-31,Emerging,EWZ,0.17555266579973994,0.014322019263104807
2016-05-31,Emerging,EZA,0.05931784478497271,0.015647494863702344
2016-05-31,Emerging,GREK,-0.17836610213483872,0.013699673481509354
2016-05-31,Emerging,MCHI,-0.004034291477559182,0.007780155748197743
2016-05-31,Emerging,THD,0.03819784524975512,0.009903865918464691
2016-05-31,Emerging,TUR,0.016262482168331042,0.0097320563998298
2016-06-01,Emerging,ARGT,0.0741662518666002,0.013882009621256367
2016-06-01,Emerging,ECH,0.06705629037219317,0.013346232133597221
2016-06-01,Emerging,EIDO,0.10428571428571433,0.009817116857780443
2016-06-01,Emerging,EPHE,0.0459989112683723,0.0053505924553202
2016-06-01,Emerging,EPOL,0.0038412291933418437,0.010775944796684835
2016-06-01,Emerging,EPU,0.06194029850746264,0.010302918715960337
2016-06-01,Emerging,ERUS,0.03812180381218022,0.018290864251524003
2016-06-01,Emerging,EWM,0.06849315068493134,0.008360401296160513
2016-06-01,Emerging,EWT,0.044720496894409933,0.015446849973462533
2016-06-01,Emerging,EWW,0.023485513608428432,0.011030830469197622
2016-06-01,Emerging,EWY,0.04280155642023353,0.010454168222222185
2016-06-01,Emerging,EWZ,0.17519181585677754,0.014322019263104807
2016-06-01,Emerging,EZA,0.06996587030716728,0.015647494863702344
2016-06-01,Emerging,GREK,-0.1514052932284594,0.013699673481509354
2016-06-01,Emerging,MCHI,0.022182559918409117,0.007780155748197743
2016-06-01,Emerging,THD,0.04224889035015611,0.009903865918464691
2016-06-01,Emerging,TUR,0.026067029504440058,0.0097320563998298
2016-06-02,Emerging,ARGT,0.06578301423662247,0.013882028345185392
2016-06-02,Emerging,ECH,0.07293901317805697,0.013346401921826314
2016-06-02,Emerging,EIDO,0.09236569274269567,0.009817285063263667
2016-06-02,Emerging,EPHE,0.04064602960969044,0.005350946721373238
2016-06-02,Emerging,EPOL,-0.013968253968253965,0.010776087766164498
2016-06-02,Emerging,EPU,0.0636160714285714,0.010303203517055836
2016-06-02,Emerging,ERUS,0.05397859469520716,0.01829090407873127
2016-06-02,Emerging,EWM,0.0629264594389689,0.008360558158631681
2016-06-02,Emerging,EWT,0.05367464905037167,0.015447097580030135
2016-06-02,Emerging,EWW,0.035208148804251715,0.011030911975379412
2016-06-02,Emerging,EWY,0.046173578452330055,0.01045447992999744
2016-06-02,Emerging,EWZ,0.1630525437864887,0.014322037987033832
2016-06-02,Emerging,EZA,0.056848165027584725,0.01564754365980286
2016-06-02,Emerging,GREK,-0.1638970264174423,0.013699838433570515
2016-06-02,Emerging,MCHI,0.02072800808897868,0.007780553363901498
2016-06-02,Emerging,THD,0.03610166747612098,0.009900766375459887
2016-06-02,Emerging,TUR,0.035755478662053086,0.00973215197486375
2016-06-03,Emerging,ARGT,0.052580331061343744,0.013881960005988646
2016-06-03,Emerging,ECH,0.04109178164367111,0.01334583504887677
2016-06-03,Emerging,EIDO,0.06571031929662198,0.009816723413601404
2016-06-03,Emerging,EPHE,0.010098325803879815,0.005349771045272719
2016-06-03,Emerging,EPOL,-0.08017135862913105,0.010775609398916119
2016-06-03,Emerging,EPU,0.026804860614724868,0.010302257085230467
2016-06-03,Emerging,ERUS,0.01549680948040111,0.018290766095704097
2016-06-03,Emerging,EWM,0.01663585951940849,0.008360033942528274
2016-06-03,Emerging,EWT,0.01872201872201873,0.015446273895455893
2016-06-03,Emerging,EWW,-0.008995173321632244,0.011030636445787148
2016-06-03,Emerging,EWY,0.01027900146842864,0.010453444702288279
2016-06-03,Emerging,EWZ,0.09142394822006472,0.014321969647837086
2016-06-03,Emerging,EZA,-0.02750401100160449,0.01564737607814776
2016-06-03,Emerging,GREK,-0.2358366770131476,0.013699287520665442
2016-06-03,Emerging,MCHI,0.0007587253414265138,0.007779234627765978
2016-06-03,Emerging,THD,0.008436803565743391,0.009911106618289475
2016-06-03,Emerging,TUR,-0.02629393855521733,0.009731830016051202
2016-06-06,Emerging,ARGT,0.033061811212266264,0.013882026339894549
2016-06-06,Emerging,ECH,0.0005897965202006361,0.013346383068093465
2016-06-06,Emerging,EIDO,0.03381424706943181,0.009817266386056987
2016-06-06,Emerging,EPHE,-0.005992704533611337,0.005350907292534844
2016-06-06,Emerging,EPOL,-0.08843125378558457,0.01077607190356949
2016-06-06,Emerging,EPU,0.03262411347517746,0.0103031718357548
2016-06-06,Emerging,ERUS,0.0008964589870013029,0.01829089971975819
2016-06-06,Emerging,EWM,-0.0007267441860464574,0.008360540746529203
2016-06-06,Emerging,EWT,0.008107012565869542,0.01544707004709404
2016-06-06,Emerging,EWW,-0.014922097871406638,0.011030902967883916
2016-06-06,Emerging,EWY,-0.014928467758656416,0.010454445247751555
2016-06-06,Emerging,EWZ,0.08192090395480213,0.01432203598174299
2016-06-06,Emerging,EZA,-0.03446701666286245,0.01564753830051483
2016-06-06,Emerging,GREK,-0.2168385009504388,0.013699820119223178
2016-06-06,Emerging,MCHI,-0.014221556886227503,0.00778050910020751
2016-06-06,Emerging,THD,0.007547169811320753,0.009901110661108924
2016-06-06,Emerging,TUR,-0.0270419426048566,0.009732141398246762
2016-06-07,Emerging,ARGT,-0.0013999066728884735,0.013881996292667008
2016-06-07,Emerging,ECH,0.009085580304806662,0.013346118810883515
2016-06-07,Emerging,EIDO,0.022778025904421455,0.009817004582735094
2016-06-07,Emerging,EPHE,-0.026587506453278342,0.005350357021039041
2016-06-07,Emerging,EPOL,-0.10161386730424392,0.010775849226129411
2016-06-07,Emerging,EPU,0.02991452991453003,0.010302729262679314
2016-06-07,Emerging,ERUS,-0.041466608467917936,0.018290836954023212
2016-06-07,Emerging,EWM,-0.00181686046511631,0.008360296529405058
2016-06-07,Emerging,EWT,0.0008006405124099112,0.015446685140387915
2016-06-07,Emerging,EWW,-0.03572197116419185,0.011030775583096748
2016-06-07,Emerging,EWY,-0.01845018450184499,0.010453960958579086
2016-06-07,Emerging,EWZ,0.05826017557861141,0.014322005934515448
2016-06-07,Emerging,EZA,-0.04474885844748844,0.015647461629414192
2016-06-07,Emerging,GREK,-0.24407419283230136,0.013699563360004517
2016-06-07,Emerging,MCHI,-0.02304261645193261,0.007779891619444346
2016-06-07,Emerging,THD,0.0018912529550827448,0.009905933490603192
2016-06-07,Emerging,TUR,-0.024430871737923462,0.009731992201121302
2016-06-08,Emerging,ARGT,0.01579925650557623,0.01388201603168551
2016-06-08,Emerging,ECH,0.018308631211857,0.013346288755815488
2016-06-08,Emerging,EIDO,0.04211469534050183,0.009817172953914773
2016-06-08,Emerging,EPHE,-0.012843565373747756,0.005350710395544039
2016-06-08,Emerging,EPOL,-0.10909090909090913,0.010775992504703054
2016-06-08,Emerging,EPU,0.0526877892488431,0.010303013566944708
2016-06-08,Emerging,ERUS,-0.027108433734939763,0.018290877676405644
2016-06-08,Emerging,EWM,0.00830924855491322,0.008360453622026623
2016-06-08,Emerging,EWT,0.008346581875993575,0.01544693246147438
2016-06-08,Emerging,EWW,-0.02789518174133554,0.011030857747622944
2016-06-08,Emerging,EWY,-0.011391375101708623,0.01045427201663349
2016-06-08,Emerging,EWZ,0.054711246200607855,0.014322025673533951
2016-06-08,Emerging,EZA,-0.014555378667273187,0.015647511269726296
2016-06-08,Emerging,GREK,-0.2110144564741222,0.013699728496248922
2016-06-08,Emerging,MCHI,-0.005464480874316946,0.0077802880972760845
2016-06-08,Emerging,THD,0.01241357636706475,0.009902832494783952
2016-06-08,Emerging,TUR,-0.003290375651220145,0.009732088354556787
2016-06-09,Emerging,ARGT,0.027153558052434468,0.01388201603168551
2016-06-09,Emerging,ECH,0.028848984397998437,0.013346288755815488
2016-06-09,Emerging,EIDO,0.07422586520947161,0.009817172953914773
2016-06-09,Emerging,EPHE,0.009461235216819965,0.005350710395544039
2016-06-09,Emerging,EPOL,-0.078031212484994,0.010775992504703054
2016-06-09,Emerging,EPU,0.06640625,0.010303013566944708
2016-06-09,Emerging,ERUS,-0.004826678367705117,0.018290877676405644
2016-06-09,Emerging,EWM,0.02269399707174236,0.008360453622026623
2016-06-09,Emerging,EWT,0.03250401284109139,0.01544693246147438
2016-06-09,Emerging,EWW,-0.0006469700237221597,0.011030857747622944
2016-06-09,Emerging,EWY,0.00041000410004099486,0.01045427201663349
2016-06-09,Emerging,EWZ,0.08559256390395054,0.014322025673533951
2016-06-09,Emerging,EZA,0.01862925482980682,0.015647511269726296
2016-06-09,Emerging,GREK,-0.19053500535635515,0.013699728496248922
2016-06-09,Emerging,MCHI,0.014492753623188468,0.0077802880972760845
2016-06-09,Emerging,THD,0.02626552053486142,0.009902832494783952
2016-06-09,Emerging,TUR,0.01357716819063448,0.009732088354556787
2016-06-10,Emerging,ARGT,0.05913209346685755,0.013882018130903888
2016-06-10,Emerging,ECH,0.06176911544227881,0.013346307624082593
2016-06-10,Emerging,EIDO,0.11307584923220125,0.009817191646487537
2016-06-10,Emerging,EPHE,0.051738075990299226,0.0053507497419626165
2016-06-10,Emerging,EPOL,-0.018124999999999947,0.010776008395927166
2016-06-10,Emerging,EPU,0.09064433927921378,0.010303045202333893
2016-06-10,Emerging,ERUS,0.05115436849253041,0.01829088211821523
2016-06-10,Emerging,EWM,0.0571321882001492,0.008360471055456613
2016-06-10,Emerging,EWT,0.06669394435351883,0.015446959968046563
2016-06-10,Emerging,EWW,0.04807478299577128,0.011030866816050163
2016-06-10,Emerging,EWY,0.03191489361702127,0.010454306638826466
2016-06-10,Emerging,EWZ,0.14633157681394393,0.014322027772752328
2016-06-10,Emerging,EZA,0.07551214864221056,0.015647516707137144
2016-06-10,Emerging,GREK,-0.10682520744075064,0.013699746827672207
2016-06-10,Emerging,MCHI,0.05534204458109149,0.007780332255767434
2016-06-10,Emerging,THD,0.05162647677617738,0.009902488074071986
2016-06-10,Emerging,TUR,0.08192494987109722,0.009732098984711477
2016-06-13,Emerging,ARGT,0.070429329474192,0.013882047365812214
2016-06-13,Emerging,ECH,0.07935542718151423,0.013346590298917169
2016-06-13,Emerging,EIDO,0.12676056338028174,0.00981747166595618
2016-06-13,Emerging,EPHE,0.04940604751619858,0.005351341914448692
2016-06-13,Emerging,EPOL,-0.013915243516761544,0.010776246077061215
2016-06-13,Emerging,EPU,0.08812684365781709,0.010303520833759586
2016-06-13,Emerging,ERUS,0.06393744250230005,0.01829094675800266
2016-06-13,Emerging,EWM,0.0609345794392524,0.008360732044802739
2016-06-13,Emerging,EWT,0.0783257355988396,0.015447373198372834
2016-06-13,Emerging,EWW,0.0591166477916194,0.011031001380473823
2016-06-13,Emerging,EWY,0.05384124281762071,0.010454827411473015
2016-06-13,Emerging,EWZ,0.17259713701431512,0.014322057007660654
2016-06-13,Emerging,EZA,0.08113344635504971,0.015647596393998195
2016-06-13,Emerging,GREK,-0.044558562682382674,0.013700021388888657
2016-06-13,Emerging,MCHI,0.0691725398068388,0.007780997155776002
2016-06-13,Emerging,THD,0.054527750730282376,0.00989732501260524
2016-06-13,Emerging,TUR,0.08032128514056214,0.009732257152387873
2016-06-14,Emerging,ARGT,0.07455507455507449,0.013882050944858667
2016-06-14,Emerging,ECH,0.0955859969558599,0.013346627939317755
2016-06-14,Emerging,EIDO,0.12060065696855934,0.009817508949485769
2016-06-14,Emerging,EPHE,0.07218741487333148,0.005351421150146701
2016-06-14,Emerging,EPOL,0.003198976327575043,0.010776277670481003
2016-06-14,Emerging,EPU,0.14003724394785833,0.010303584406786019
2016-06-14,Emerging,ERUS,0.09499536607970338,0.018290955095329083
2016-06-14,Emerging,EWM,0.077673545966229,0.008360766770756842
2016-06-14,Emerging,EWT,0.08285243198680957,0.015447428384930817
2016-06-14,Emerging,EWW,0.0796236805874253,0.011031019115403193
2016-06-14,Emerging,EWY,0.08281484659944227,0.010454897051306413
2016-06-14,Emerging,EWZ,0.2199499165275458,0.014322060586707108
2016-06-14,Emerging,EZA,0.12806539509536785,0.015647606753593606
2016-06-14,Emerging,GREK,-0.025187093785735915,0.013700057938850083
2016-06-14,Emerging,MCHI,0.08092635961488415,0.0077810861657741206
2016-06-14,Emerging,THD,0.06679574056147164,0.009896637067167553
2016-06-14,Emerging,TUR,0.11255411255411253,0.00973227805950389
2016-06-15,Emerging,ARGT,0.05714285714285716,0.013882039982708025
2016-06-15,Emerging,ECH,0.08547266686801569,0.013346514983072304
2016-06-15,Emerging,EIDO,0.09495136637332102,0.009817397061862963
2016-06-15,Emerging,EPHE,0.06052490626673813,0.005351183639995015
2016-06-15,Emerging,EPOL,-0.002533248891703588,0.010776182821452616
2016-06-15,Emerging,EPU,0.10616563298066396,0.010303393797294927
2016-06-15,Emerging,ERUS,0.08593749999999978,0.01829092988487649
2016-06-15,Emerging,EWM,0.06866791744840528,0.008360662541596337
2016-06-15,Emerging,EWT,0.07520325203252033,0.015447262888071916
2016-06-15,Emerging,EWW,0.06352087114337568,0.011030965764554243
2016-06-15,Emerging,EWY,0.06833616298811562,0.010454688275230332
2016-06-15,Emerging,EWZ,0.20809248554913307,0.014322049624556465
2016-06-15,Emerging,EZA,0.11608015640273694,0.015647575487612683
2016-06-15,Emerging,GREK,-0.029679490956224575,0.013699948247840496
2016-06-15,Emerging,MCHI,0.07300025886616622,0.007780819387235506
2016-06-15,Emerging,THD,0.058964909469636284,0.009898701231189926
2016-06-15,Emerging,TUR,0.0764823832712691,0.009732215209786971
2016-06-16,Emerging,ARGT,0.06309751434034405,0.013881979886360678
2016-06-16,Emerging,ECH,0.10021128886205856,0.013345986469407453
2016-06-16,Emerging,EIDO,0.10603964960811416,0.009816873455946491
2016-06-16,Emerging,EPHE,0.046751188589540416,0.005350083100991326
2016-06-16,Emerging,EPOL,0.04322580645161312,0.01077573746685752
2016-06-16,Emerging,EPU,0.12192434814542776,0.010302508653914537
2016-06-16,Emerging,ERUS,0.10842252210330394,0.018290804351884092
2016-06-16,Emerging,EWM,0.0660412757973734,0.00836017410787658
2016-06-16,Emerging,EWT,0.10073710073710053,0.015446493076778433
2016-06-16,Emerging,EWW,0.07393172055166186,0.011030710994187863
2016-06-16,Emerging,EWY,0.0778417573043293,0.0104537197001275
2016-06-16,Emerging,EWZ,0.2165032679738564,0.014321989528209119
2016-06-16,Emerging,EZA,0.1406750431140673,0.015647422144046137
2016-06-16,Emerging,GREK,0.004151382032818507,0.013699434730073469
2016-06-16,Emerging,MCHI,0.08424053913945051,0.007779584430456771
2016-06-16,Emerging,THD,0.0797277588721439,0.009908346873607445
2016-06-16,Emerging,TUR,0.02412790697674416,0.009731916814990558
2016-06-17,Emerging,ARGT,0.03858823529411759,0.013881962557013773
2016-06-17,Emerging,ECH,0.08949416342412464,0.013345853986524122
2016-06-17,Emerging,EIDO,0.11275415896487972,0.009816742179561215
2016-06-17,Emerging,EPHE,0.04174372523117564,0.0053498099940571114
2016-06-17,Emerging,EPOL,0.021032504780114758,0.010775625427413426
2016-06-17,Emerging,EPU,0.10791104629967196,0.01030228849883933
2016-06-17,Emerging,ERUS,0.0619025944469731,0.018290770935896473
2016-06-17,Emerging,EWM,0.05636978579481401,0.008360051478060685
2016-06-17,Emerging,EWT,0.08953393295175792,0.01544630127440748
2016-06-17,Emerging,EWW,0.058149977548271226,0.011030645807084842
2016-06-17,Emerging,EWY,0.06703672075149436,0.010453479034585387
2016-06-17,Emerging,EWZ,0.2013665594855308,0.014321972198862214
2016-06-17,Emerging,EZA,0.11043836279970942,0.015647381891236215
2016-06-17,Emerging,GREK,-0.04094697078923859,0.013699305933711969
2016-06-17,Emerging,MCHI,0.07575757575757569,0.00777927827888143
2016-06-17,Emerging,THD,0.06787623521788433,0.00991076155769524
2016-06-17,Emerging,TUR,-0.033246603064469686,0.009731840903460395
2016-06-20,Emerging,ARGT,0.024674115456238432,0.013881887052068005
2016-06-20,Emerging,ECH,0.07826343768458344,0.013345341663530994
2016-06-20,Emerging,EIDO,0.10409090909090898,0.009816234433241457
2016-06-20,Emerging,EPHE,0.02875065342394145,0.005348764234356552
2016-06-20,Emerging,EPOL,0.00498132004981322,0.010775190653607984
2016-06-20,Emerging,EPU,0.07628643396905366,0.010301443604247862
2016-06-20,Emerging,ERUS,0.041945560017849326,0.018290634408639084
2016-06-20,Emerging,EWM,0.04072565716401333,0.008359576531233426
2016-06-20,Emerging,EWT,0.07426736250501809,0.015445563931640243
2016-06-20,Emerging,EWW,0.04546457735599185,0.011030388760761999
2016-06-20,Emerging,EWY,0.041901188242651655,0.010452556336546598
2016-06-20,Emerging,EWZ,0.1737936445664967,0.014321896693916446
2016-06-20,Emerging,EZA,0.08384217942696104,0.015647219429496387
2016-06-20,Emerging,GREK,-0.07799286106534864,0.013698807594998587
2016-06-20,Emerging,MCHI,0.07197943444730083,0.007778107169182413
2016-06-20,Emerging,THD,0.07514916948879223,0.00992008737392581
2016-06-20,Emerging,TUR,-0.08279357927344401,0.00973154317559647
2016-06-21,Emerging,ARGT,0.031440638198029225,0.013881960005988646
2016-06-21,Emerging,ECH,0.06762295081967218,0.01334583504887677
2016-06-21,Emerging,EIDO,0.08495255309534587,0.009816723413601404
2016-06-21,Emerging,EPHE,0.016511867905056876,0.005349771045272719
2016-06-21,Emerging,EPOL,-0.0030750307503075724,0.010775609398916119
2016-06-21,Emerging,EPU,0.08880866425992773,0.010302257085230467
2016-06-21,Emerging,ERUS,0.024756852343059244,0.018290766095704097
2016-06-21,Emerging,EWM,0.008023340627279385,0.008360033942528274
2016-06-21,Emerging,EWT,0.06940566414040683,0.015446273895455893
2016-06-21,Emerging,EWW,0.04165748291822791,0.011030636445787148
2016-06-21,Emerging,EWY,0.03295336787564773,0.010453444702288279
2016-06-21,Emerging,EWZ,0.15399610136452258,0.014321969647837086
2016-06-21,Emerging,EZA,0.0722389442000464,0.01564737607814776
2016-06-21,Emerging,GREK,-0.08292656172873357,0.013699287520665442
2016-06-21,Emerging,MCHI,0.061448240693523726,0.007779234627765978
2016-06-21,Emerging,THD,0.059942455242966826,0.009911106618289475
2016-06-21,Emerging,TUR,-0.11514812744550028,0.009731830016051202
2016-06-22,Emerging,ARGT,0.03174603174603163,0.013881919476036463
2016-06-22,Emerging,ECH,0.07316359379572734,0.013345550639562616
2016-06-22,Emerging,EIDO,0.08187134502923987,0.009816441559484293
2016-06-22,Emerging,EPHE,0.0269779507133594,0.005349188813547965
2016-06-22,Emerging,EPOL,-0.019393939393939408,0.010775368285996264
2016-06-22,Emerging,EPU,0.09015506671474928,0.01030178699826471
2016-06-22,Emerging,ERUS,0.05389492753623193,0.018290691496458043
2016-06-22,Emerging,EWM,0.007272727272727319,0.008359770400656616
2016-06-22,Emerging,EWT,0.07612179487179471,0.015445863855620585
2016-06-22,Emerging,EWW,0.03618134263295536,0.011030494559685695
2016-06-22,Emerging,EWY,0.03412127440904422,0.010452931176972834
2016-06-22,Emerging,EWZ,0.17679341434731466,0.014321929117884904
2016-06-22,Emerging,EZA,0.06793229643183896,0.01564728699945181
2016-06-22,Emerging,GREK,-0.07196306759457037,0.013699010918897803
2016-06-22,Emerging,MCHI,0.06267444810961709,0.007778582412033394
2016-06-22,Emerging,THD,0.07911698356429264,0.009916285676498177
2016-06-22,Emerging,TUR,-0.1089941159988792,0.009731665417087167
2016-06-23,Emerging,ARGT,0.006012950971322706,0.013881952239748177
2016-06-23,Emerging,ECH,0.04481470841712132,0.013345778218677561
2016-06-23,Emerging,EIDO,0.053257042253521236,0.009816667097459972
2016-06-23,Emerging,EPHE,0.003066700741119366,0.005349654298783968
2016-06-23,Emerging,EPOL,-0.04792518994739925,0.01077556127914032
2016-06-23,Emerging,EPU,0.06414825374198152,0.010302162900166284
2016-06-23,Emerging,ERUS,-0.004366812227074135,0.018290751475359964
2016-06-23,Emerging,EWM,-0.019210245464247544,0.00835998131046756
2016-06-23,Emerging,EWT,0.038009404388714696,0.015446191790749419
2016-06-23,Emerging,EWW,-0.010225820195994828,0.011030608288588276
2016-06-23,Emerging,EWY,0.005456750202101901,0.01045334177824192
2016-06-23,Emerging,EWZ,0.1168929110105581,0.014321961881596618
2016-06-23,Emerging,EZA,0.023122660207002932,0.015647358544809566
2016-06-23,Emerging,GREK,-0.1218352972154566,0.013699232261198326
2016-06-23,Emerging,MCHI,0.0317696698932739,0.007779103801805948
2016-06-23,Emerging,THD,0.04528301886792452,0.00991214195812302
2016-06-23,Emerging,TUR,-0.1149487317862926,0.009731797289449885
2016-06-24,Emerging,ARGT,0.05776699029126209,0.013881979886360678
2016-06-24,Emerging,ECH,0.09718437783832876,0.013345986469407453
2016-06-24,Emerging,EIDO,0.13606403013182675,0.009816873455946491
2016-06-24,Emerging,EPHE,0.0505240526740125,0.005350083100991326
2016-06-24,Emerging,EPOL,0.06167979002624669,0.01077573746685752
2016-06-24,Emerging,EPU,0.1125366568914956,0.010302508653914537
2016-06-24,Emerging,ERUS,0.06029684601113172,0.018290804351884092
2016-06-24,Emerging,EWM,0.034431137724550975,0.00836017410787658
2016-06-24,Emerging,EWT,0.11503322259136214,0.015446493076778433
2016-06-24,Emerging,EWW,0.05706459712394429,0.011030710994187863
2016-06-24,Emerging,EWY,0.08617710583153347,0.0104537197001275
2016-06-24,Emerging,EWZ,0.17125984251968518,0.014321989528209119
2016-06-24,Emerging,EZA,0.14851969659897235,0.015647422144046137
2016-06-24,Emerging,GREK,0.05050870948436058,0.013699434730073469
2016-06-24,Emerging,MCHI,0.10107357947106577,0.007779584430456771
2016-06-24,Emerging,THD,0.09633784229627174,0.009908346873607445
2016-06-24,Emerging,TUR,-0.04170337738619656,0.009731916814990558
2016-06-27,Emerging,ARGT,0.0802592223330012,0.01388203033169908
2016-06-27,Emerging,ECH,0.1125848241826033,0.013346420772649028
2016-06-27,Emerging,EIDO,0.14707259953161578,0.00981730373739397
2016-06-27,Emerging,EPHE,0.06433224755700317,0.005350986166678103
2016-06-27,Emerging,EPOL,0.07407407407407396,0.010776103623032466
2016-06-27,Emerging,EPU,0.16195085629188388,0.010303235207527097
2016-06-27,Emerging,ERUS,0.06820319849482592,0.018290908421143774
2016-06-27,Emerging,EWM,0.04607250755287007,0.00836057556646637
2016-06-27,Emerging,EWT,0.11921634014172587,0.015447125118229734
2016-06-27,Emerging,EWW,0.07441101003032435,0.011030920970692078
2016-06-27,Emerging,EWY,0.1151047409040793,0.010454514624239693
2016-06-27,Emerging,EWZ,0.19175340272217767,0.01432203997354752
2016-06-27,Emerging,EZA,0.2137385086823292,0.015647549003472365
2016-06-27,Emerging,GREK,0.1419717350587435,0.01369985674449975
2016-06-27,Emerging,MCHI,0.10890827385672752,0.007780597648615181
2016-06-27,Emerging,THD,0.09145745027714368,0.009900422116895716
2016-06-27,Emerging,TUR,-0.02245552639253412,0.009732162540775626
2016-06-28,Emerging,ARGT,0.04196816208393628,0.01388205956451524
2016-06-28,Emerging,ECH,0.06506950606329465,0.013346721989144274
2016-06-28,Emerging,EIDO,0.09366636931311324,0.009817602104234838
2016-06-28,Emerging,EPHE,0.029747675962815467,0.005351619526222664
2016-06-28,Emerging,EPOL,0.053686934023285726,0.010776356553717397
2016-06-28,Emerging,EPU,0.15328467153284686,0.010303743498907236
2016-06-28,Emerging,ERUS,0.03747714808043878,0.018290975649351657
2016-06-28,Emerging,EWM,0.019882179675994042,0.008360853510784187
2016-06-28,Emerging,EWT,0.09967453213995127,0.015447566442731958
2016-06-28,Emerging,EWW,0.0389845874886674,0.011031063239798616
2016-06-28,Emerging,EWY,0.08509728458413512,0.010455071359744278
2016-06-28,Emerging,EWZ,0.12931696085955502,0.014322069206363681
2016-06-28,Emerging,EZA,0.1651533742331288,0.015647632379721728
2016-06-28,Emerging,GREK,0.0584809318653261,0.013700149253717727
2016-06-28,Emerging,MCHI,0.07894736842105265,0.007781309057026907
2016-06-28,Emerging,THD,0.07845321451304899,0.00989491768302013
2016-06-28,Emerging,TUR,-0.04970347359502958,0.009732330140143311
2016-06-29,Emerging,ARGT,0.02436738519212733,0.013882052706265389
2016-06-29,Emerging,ECH,0.051944283226929684,0.013346646755133789
2016-06-29,Emerging,EIDO,0.06255392579810183,0.009817527586617653
2016-06-29,Emerging,EPHE,0.005431971029487892,0.005351460792592964
2016-06-29,Emerging,EPOL,0.04233483001924322,0.010776293458593406
2016-06-29,Emerging,EPU,0.12762923351158628,0.01030361620698353
2016-06-29,Emerging,ERUS,0.02234137622877564,0.018290959239191124
2016-06-29,Emerging,EWM,0.0010803024846957054,0.008360784127318995
2016-06-29,Emerging,EWT,0.07744510978043895,0.015447455986050834
2016-06-29,Emerging,EWW,0.0070067878257060725,0.011031027964614484
2016-06-29,Emerging,EWY,0.07708376853979537,0.010454931889134454
2016-06-29,Emerging,EWZ,0.1198377581120944,0.01432206234811383
2016-06-29,Emerging,EZA,0.11852543163789075,0.015647611909999158
2016-06-29,Emerging,GREK,0.08684114924736619,0.013700076208686773
2016-06-29,Emerging,MCHI,0.0539240506329115,0.00778113070218068
2016-06-29,Emerging,THD,0.07610062893081747,0.009896293135496266
2016-06-29,Emerging,TUR,-0.039865244244806086,0.009732288497018727
2016-06-30,Emerging,ARGT,0.002316960148285529,0.0174003487597354
2016-06-30,Emerging,ECH,0.032574228884404866,0.014942029565802716
2016-06-30,Emerging,EIDO,0.0767572229409228,0.009794344630598249
2016-06-30,Emerging,EPHE,0.010928961748633892,0.005861078085049556
2016-06-30,Emerging,EPOL,0.030612244897959107,0.010377418895356144
2016-06-30,Emerging,EPU,0.11208713984539688,0.011277572351390932
2016-06-30,Emerging,ERUS,-0.0031347962382444194,0.01670521410757148
2016-06-30,Emerging,EWM,-0.011039886039886038,0.008660086975010367
2016-06-30,Emerging,EWT,0.08164883075703533,0.012784859592984487
2016-06-30,Emerging,EWW,-0.016512974479948594,0.010694529260629514
2016-06-30,Emerging,EWY,0.07649253731343286,0.009425058766603898
2016-06-30,Emerging,EWZ,0.07870874138556405,0.01594710914350858
2016-06-30,Emerging,EZA,0.08430166324903167,0.013806800336570993
2016-06-30,Emerging,GREK,0.013827876152952,0.013001333035690269
2016-06-30,Emerging,MCHI,0.038912446994262766,0.008316144196260868
2016-06-30,Emerging,THD,0.05883280757097786,0.00931291857907974
2016-06-30,Emerging,TUR,-0.04020100502512558,0.00983080803842852
2016-07-01,Emerging,ARGT,-0.007369875633348676,0.017400318041439666
