Date,Market,Ticker,"Forward Return (one month, 21-trading day)",sentimental_and_alternative_emerging_ridge_train
2016-04-11,Emerging,EPU,0.0679036715357284,0.01421239757229237
2016-04-11,Emerging,EWM,-0.08338960162052678,0.010075412398282437
2016-04-11,Emerging,EWT,-0.05926232905097384,0.003923363677624018
2016-04-11,Emerging,EWW,0.0,0.011254736459211339
2016-04-11,Emerging,EWY,-0.01869158878504673,0.011833219947955335
2016-04-11,Emerging,EWZ,0.06569343065693434,0.011611877056643353
2016-04-11,Emerging,EZA,-0.039429928741092746,0.012849423360202594
2016-04-11,Emerging,GREK,0.1705599759795826,0.013942361746727751
2016-04-11,Emerging,MCHI,-0.03218449062341622,0.011359880214732086
2016-04-11,Emerging,THD,0.0190011770640659,0.008445011441037065
2016-04-11,Emerging,TUR,-0.09683995922528044,0.007091678591328074
2016-04-12,Emerging,ARGT,0.06279683377308709,0.014382037221643237
2016-04-12,Emerging,ECH,0.0002954209748891045,0.004671481913596283
2016-04-12,Emerging,EIDO,-0.03423423423423412,0.011305470868673168
2016-04-12,Emerging,EPHE,-0.004417448923246692,0.012491547363367165
2016-04-12,Emerging,EPU,0.03350903614457823,0.014224022269143127
2016-04-12,Emerging,EWM,-0.0861148197596796,0.010086925146258661
2016-04-12,Emerging,EWT,-0.07013201320132012,0.00394061342180747
2016-04-12,Emerging,EWW,-0.02391349552921617,0.011248806637435264
2016-04-12,Emerging,EWY,-0.03251028806584355,0.011847539820202205
2016-04-12,Emerging,EWZ,0.03296703296703285,0.01161818485008083
2016-04-12,Emerging,EZA,-0.05607043558850777,0.012841650567294983
2016-04-12,Emerging,GREK,0.16391052046062726,0.013969412635043204
2016-04-12,Emerging,MCHI,-0.05673581604598842,0.011352412659013761
2016-04-12,Emerging,THD,-0.011535926170072595,0.008366848014870382
2016-04-12,Emerging,TUR,-0.1074860900354072,0.007085835878025047
2016-04-13,Emerging,ARGT,0.04646360351058322,0.014323147696093191
2016-04-13,Emerging,ECH,-0.013192612137203241,0.004642066572415886
2016-04-13,Emerging,EIDO,-0.04714863044454432,0.011532736914599336
2016-04-13,Emerging,EPHE,-0.016749038989566145,0.012484762160878201
2016-04-13,Emerging,EPU,0.016610041525103814,0.014163401040481348
2016-04-13,Emerging,EWM,-0.08689839572192515,0.01004720913518732
2016-04-13,Emerging,EWT,-0.08813972380178725,0.003903188413051475
2016-04-13,Emerging,EWW,-0.026652892561983443,0.011216308162285107
2016-04-13,Emerging,EWY,-0.046786004882017895,0.011897402231643955
2016-04-13,Emerging,EWZ,0.004195270785659844,0.011603693127283723
2016-04-13,Emerging,EZA,-0.08495695514272772,0.01284494369823274
2016-04-13,Emerging,GREK,0.18828490097879524,0.013964344465878787
2016-04-13,Emerging,MCHI,-0.09275362318840574,0.011359587203098119
2016-04-13,Emerging,THD,-0.01191836734693874,0.008356006906521617
2016-04-13,Emerging,TUR,-0.12393803098450773,0.007093991538803973
2016-04-14,Emerging,ARGT,0.015353121801432891,0.014352710322876227
2016-04-14,Emerging,ECH,-0.03318777292576425,0.004642266185835941
2016-04-14,Emerging,EIDO,-0.0501595987232103,0.011581825899986124
2016-04-14,Emerging,EPHE,-0.0005515719801433283,0.012496735676568527
2016-04-14,Emerging,EPU,0.06405830456463367,0.014193486103866537
2016-04-14,Emerging,EWM,-0.09576612903225812,0.010069160417499471
2016-04-14,Emerging,EWT,-0.09131859131859132,0.003902360017264893
2016-04-14,Emerging,EWW,-0.04555761698618843,0.011212812126672845
2016-04-14,Emerging,EWY,-0.06341761827079939,0.011783221075959931
2016-04-14,Emerging,EWZ,-0.02626496716879101,0.011512867529027275
2016-04-14,Emerging,EZA,-0.10241788321167887,0.012849664748490086
2016-04-14,Emerging,GREK,0.15041422816751535,0.013968951283828315
2016-04-14,Emerging,MCHI,-0.10546686018384144,0.011407746778979747
2016-04-14,Emerging,THD,-0.018969746524938658,0.008362644590466005
2016-04-14,Emerging,TUR,-0.13990024937655854,0.007096336509132853
2016-04-15,Emerging,ARGT,0.009708737864077666,0.014095896470508214
2016-04-15,Emerging,ECH,-0.03721066510401416,0.004465877356535974
2016-04-15,Emerging,EIDO,-0.04126547455295726,0.011459572455780151
2016-04-15,Emerging,EPHE,0.04154969118472773,0.012307505131424958
2016-04-15,Emerging,EPU,0.06897865853658547,0.014048425021636736
2016-04-15,Emerging,EWM,-0.08921933085501865,0.01035004053418437
2016-04-15,Emerging,EWT,-0.07786885245901631,0.0035593364066229764
2016-04-15,Emerging,EWW,-0.029154518950437414,0.010848373624333463
2016-04-15,Emerging,EWY,-0.05396565821749799,0.011862992536407595
2016-04-15,Emerging,EWZ,-0.02121095256459704,0.011722353212031184
2016-04-15,Emerging,EZA,-0.10228832951945087,0.013047887798597588
2016-04-15,Emerging,GREK,0.11333440051224584,0.014042507323989076
2016-04-15,Emerging,MCHI,-0.07130605243812804,0.011518314694511167
2016-04-15,Emerging,THD,-0.0019714144898964614,0.0090220474046065
2016-04-15,Emerging,TUR,-0.13775766716943194,0.007081659295284823
2016-04-18,Emerging,ARGT,0.004058853373921867,0.013921364896343368
2016-04-18,Emerging,ECH,-0.038349796629866366,0.004320294455013205
2016-04-18,Emerging,EIDO,-0.07857142857142851,0.012028283534597164
2016-04-18,Emerging,EPHE,0.02752808988764044,0.010552833257399223
2016-04-18,Emerging,EPU,0.05316360913515528,0.014116891622615965
2016-04-18,Emerging,EWM,-0.08626522327469544,0.009970665281311308
2016-04-18,Emerging,EWT,-0.08543531326281517,0.003414093722851959
2016-04-18,Emerging,EWW,-0.03086548488008345,0.011092729804090965
2016-04-18,Emerging,EWY,-0.0667478190302292,0.011788672891191712
2016-04-18,Emerging,EWZ,-0.007554671968190819,0.011950544340077897
2016-04-18,Emerging,EZA,-0.1163685759565316,0.012955357218345193
2016-04-18,Emerging,GREK,0.1143205449982072,0.014197136039842219
2016-04-18,Emerging,MCHI,-0.08148868888348337,0.01193674701448142
2016-04-18,Emerging,THD,-0.014471544715447203,0.009609103420832862
2016-04-18,Emerging,TUR,-0.14801980198019793,0.007578071767460329
2016-04-19,Emerging,ARGT,-0.030897498773908683,0.013760431081922783
2016-04-19,Emerging,ECH,-0.07033029612756259,0.004677999533391495
2016-04-19,Emerging,EIDO,-0.08893805309734515,0.01214314983089026
2016-04-19,Emerging,EPHE,0.03154929577464771,0.011342803403559884
2016-04-19,Emerging,EPU,-0.011523226503420969,0.013719395520334412
2016-04-19,Emerging,EWM,-0.1045969353764158,0.01235802483600851
2016-04-19,Emerging,EWT,-0.08089430894308948,0.0037509675958075916
2016-04-19,Emerging,EWW,-0.0712545676004872,0.010208214711311763
2016-04-19,Emerging,EWY,-0.0957234212629896,0.01257826408232764
2016-04-19,Emerging,EWZ,-0.07153787299158376,0.011437263371497456
2016-04-19,Emerging,EZA,-0.14921408014168702,0.013101694748162723
2016-04-19,Emerging,GREK,0.09713994882162492,0.013673447991066534
2016-04-19,Emerging,MCHI,-0.09872381411028176,0.011625437868746575
2016-04-19,Emerging,THD,-0.03473667360332966,0.008472899321067286
2016-04-19,Emerging,TUR,-0.1633858267716536,0.006582795370359872
2016-04-20,Emerging,ARGT,-0.04638671875,0.013799014539032694
2016-04-20,Emerging,ECH,-0.0705275229357798,0.0047664637832059145
2016-04-20,Emerging,EIDO,-0.10177777777777773,0.012158917216744116
2016-04-20,Emerging,EPHE,0.02156028368794316,0.011341982562963628
2016-04-20,Emerging,EPU,-0.01881331403762665,0.013744825430287995
2016-04-20,Emerging,EWM,-0.10104061765693184,0.012345946998799703
2016-04-20,Emerging,EWT,-0.07914262159934049,0.0038336045857235036
2016-04-20,Emerging,EWW,-0.0793005286701911,0.010159380456502762
2016-04-20,Emerging,EWY,-0.09098212492468373,0.012589181606314443
2016-04-20,Emerging,EWZ,-0.0729729729729729,0.01145443378651877
2016-04-20,Emerging,EZA,-0.15625684856454092,0.0131192871052637
2016-04-20,Emerging,GREK,0.08000619657216901,0.013702075824368274
2016-04-20,Emerging,MCHI,-0.09776264591439676,0.011631118735342911
2016-04-20,Emerging,THD,-0.04912000000000005,0.008358178069748192
2016-04-20,Emerging,TUR,-0.1715409191447529,0.006428378565638172
2016-04-21,Emerging,ARGT,-0.032794909446891785,0.013807173088982674
2016-04-21,Emerging,ECH,-0.0590437788018432,0.004837825748149874
2016-04-21,Emerging,EIDO,-0.08247422680412375,0.01233157671932073
2016-04-21,Emerging,EPHE,0.02117916428162569,0.010761117088670362
2016-04-21,Emerging,EPU,-0.016322089227421066,0.013752655533393603
2016-04-21,Emerging,EWM,-0.08654173764906314,0.012380583523636378
2016-04-21,Emerging,EWT,-0.05534748231377451,0.003899312376484613
2016-04-21,Emerging,EWW,-0.056358381502890076,0.010156372450464444
2016-04-21,Emerging,EWY,-0.08198707592891763,0.012568428547118217
2016-04-21,Emerging,EWZ,-0.04433111023930947,0.01144544926642275
2016-04-21,Emerging,EZA,-0.12252171975941185,0.013374127464518841
2016-04-21,Emerging,GREK,0.07825804002386239,0.013709782432883743
2016-04-21,Emerging,MCHI,-0.0798823817691744,0.011650546542309235
2016-04-21,Emerging,THD,-0.0410674336848833,0.008301063972068584
2016-04-21,Emerging,TUR,-0.15267745952677447,0.0064567745120307435
2016-04-22,Emerging,ARGT,-0.022244191794364758,0.013782390553693931
2016-04-22,Emerging,ECH,-0.047326906222611716,0.004715846479730663
2016-04-22,Emerging,EIDO,-0.07937219730941703,0.012298922054997994
2016-04-22,Emerging,EPHE,0.021826536473291247,0.010708710755430593
2016-04-22,Emerging,EPU,-0.0051225759238930895,0.013727564337919537
2016-04-22,Emerging,EWM,-0.09075458871515983,0.012355964587823204
2016-04-22,Emerging,EWT,-0.032875572201415015,0.003767111557831543
2016-04-22,Emerging,EWW,-0.06637806637806631,0.01010991313397848
2016-04-22,Emerging,EWY,-0.0685854255970606,0.012540998522652764
2016-04-22,Emerging,EWZ,-0.07117577664176168,0.011430853583903253
2016-04-22,Emerging,EZA,-0.10894235133908314,0.013326346543378643
2016-04-22,Emerging,GREK,0.09453756498961496,0.013764823190152358
2016-04-22,Emerging,MCHI,-0.0770366724095497,0.011620095535371326
2016-04-22,Emerging,THD,-0.034168564920273425,0.008880743424702894
2016-04-22,Emerging,TUR,-0.14966156931561791,0.006402505004887593
2016-04-25,Emerging,ARGT,0.008629441624365521,0.013808698083995133
2016-04-25,Emerging,ECH,-0.037256061502069726,0.004741682768321605
2016-04-25,Emerging,EIDO,-0.06826401446654617,0.01262839302418896
2016-04-25,Emerging,EPHE,0.05059265683723613,0.010260860439194778
2016-04-25,Emerging,EPU,-0.009629629629629656,0.013753554929098324
2016-04-25,Emerging,EWM,-0.08671901672925908,0.012342804653810775
2016-04-25,Emerging,EWT,-0.02788181439866844,0.0037874634041842967
2016-04-25,Emerging,EWW,-0.05118601747815232,0.01010539742336009
2016-04-25,Emerging,EWY,-0.06942453409789062,0.01253602140358087
2016-04-25,Emerging,EWZ,-0.05143540669856461,0.011439325292542966
2016-04-25,Emerging,EZA,-0.08924902990184902,0.013319317671705546
2016-04-25,Emerging,GREK,0.10904935149244643,0.01368371588356282
2016-04-25,Emerging,MCHI,-0.05186104218362275,0.011649466605097024
2016-04-25,Emerging,THD,-0.02252693437806064,0.008886216736602833
2016-04-25,Emerging,TUR,-0.09972368751569947,0.0064898709472087715
2016-04-26,Emerging,ARGT,-0.0014985014985015033,0.013834564912970257
2016-04-26,Emerging,ECH,-0.03726525821596227,0.004791882325462412
2016-04-26,Emerging,EIDO,-0.04653284671532865,0.01259955276539021
2016-04-26,Emerging,EPHE,0.05128205128205132,0.009716119695558278
2016-04-26,Emerging,EPU,-0.019126669072537017,0.013784557310958147
2016-04-26,Emerging,EWM,-0.07356479889996559,0.012365073694051461
2016-04-26,Emerging,EWT,-0.028006589785831933,0.0038380739014053375
2016-04-26,Emerging,EWW,-0.059028489444558414,0.010135957296844947
2016-04-26,Emerging,EWY,-0.060353586669376076,0.012569157916819203
2016-04-26,Emerging,EWZ,-0.08504058755315036,0.01150138253376372
2016-04-26,Emerging,EZA,-0.09060175794455703,0.013367297441524845
2016-04-26,Emerging,GREK,0.08105496659000289,0.013718682079358765
2016-04-26,Emerging,MCHI,-0.04481307254270861,0.011681234703417344
2016-04-26,Emerging,THD,-0.02468140022584286,0.00892525131041131
2016-04-26,Emerging,TUR,-0.12398523985239852,0.006604001378518548
2016-04-27,Emerging,ARGT,0.0004960317460318553,0.014117389222415063
2016-04-27,Emerging,ECH,-0.043666859456333085,0.005722117966102618
2016-04-27,Emerging,EIDO,-0.04533091568449688,0.012603432636229619
2016-04-27,Emerging,EPHE,0.04635761589403997,0.009056785208630588
2016-04-27,Emerging,EPU,-0.03033547466095643,0.014042915849545048
2016-04-27,Emerging,EWM,-0.07125727989037345,0.012594595845684859
2016-04-27,Emerging,EWT,-0.023427866831072564,0.004759808822238089
2016-04-27,Emerging,EWW,-0.06550748079255964,0.009861829814862718
2016-04-27,Emerging,EWY,-0.060901339829476216,0.012519996718515117
2016-04-27,Emerging,EWZ,-0.0991704374057315,0.01155069362744489
2016-04-27,Emerging,EZA,-0.07614781634938406,0.013592358808161783
2016-04-27,Emerging,GREK,0.12403406847537934,0.013972177153459974
2016-04-27,Emerging,MCHI,-0.04808877928483346,0.011430277037714862
2016-04-27,Emerging,THD,-0.01903839948370445,0.008054477614166954
2016-04-27,Emerging,TUR,-0.1247221536181774,0.005553932941282605
2016-04-28,Emerging,ARGT,0.004972650422675251,0.014134297772242272
2016-04-28,Emerging,ECH,-0.0584545195323638,0.005846337861511444
2016-04-28,Emerging,EIDO,-0.034830430797433636,0.012632402431169223
2016-04-28,Emerging,EPHE,0.053135888501742334,0.008352290255164594
2016-04-28,Emerging,EPU,-0.054654442877292035,0.014052377065984882
2016-04-28,Emerging,EWM,-0.07036909279061743,0.012610190751361886
2016-04-28,Emerging,EWT,0.005480607082630762,0.004882664930558875
2016-04-28,Emerging,EWW,-0.05322415557830097,0.009928116569645568
2016-04-28,Emerging,EWY,-0.05780228758169936,0.012554454903801127
2016-04-28,Emerging,EWZ,-0.11897590361445788,0.011562318386533875
2016-04-28,Emerging,EZA,-0.0905220703562626,0.01360426217348558
2016-04-28,Emerging,GREK,0.11111269635188536,0.013997220933921362
2016-04-28,Emerging,MCHI,-0.030114484818317574,0.011478875807851998
2016-04-28,Emerging,THD,-0.007340946166394691,0.008158172572141116
2016-04-28,Emerging,TUR,-0.13120039682539675,0.005638806851080975
2016-04-29,Emerging,ARGT,0.002989536621823552,0.014184449121257756
2016-04-29,Emerging,ECH,-0.07679229243411734,0.005637708511452482
2016-04-29,Emerging,EIDO,-0.031394275161588214,0.012713139198324942
2016-04-29,Emerging,EPHE,0.06598540145985399,0.008295738995145626
2016-04-29,Emerging,EPU,-0.0683641437042205,0.014209886109676008
2016-04-29,Emerging,EWM,-0.0738020286813571,0.013048543421195219
2016-04-29,Emerging,EWT,0.021321961620469176,0.004845221934640133
2016-04-29,Emerging,EWW,-0.07706310679611639,0.009896222990738977
2016-04-29,Emerging,EWY,-0.04752066115702469,0.012522393510604322
2016-04-29,Emerging,EWZ,-0.13789237668161436,0.011541677895191694
2016-04-29,Emerging,EZA,-0.09768064228367536,0.013276409863237573
2016-04-29,Emerging,GREK,0.07133919136866695,0.014078885974501272
2016-04-29,Emerging,MCHI,-0.0005040322580646128,0.011256308267293057
2016-04-29,Emerging,THD,-0.004064379775646221,0.008295938820160248
2016-04-29,Emerging,TUR,-0.1369120906180744,0.0056302646530354715
2016-05-02,Emerging,ARGT,0.006009013520280382,0.014218207364865915
2016-05-02,Emerging,ECH,-0.07114285714285717,0.005866743963392961
2016-05-02,Emerging,EIDO,-0.03314917127071815,0.012792870315516926
2016-05-02,Emerging,EPHE,0.08633944411590777,0.00847142924813157
2016-05-02,Emerging,EPU,-0.060637924991237324,0.014243644007197272
2016-05-02,Emerging,EWM,-0.07950963222416807,0.013087724623959032
2016-05-02,Emerging,EWT,0.0241730279898218,0.005056310391887792
2016-05-02,Emerging,EWW,-0.07735925475901173,0.009961841811779634
2016-05-02,Emerging,EWY,-0.05029768014781366,0.012592602953995877
2016-05-02,Emerging,EWZ,-0.1066260472201066,0.0114768082394774
2016-05-02,Emerging,EZA,-0.07799505506855475,0.013098912159482468
2016-05-02,Emerging,GREK,0.08673014812339885,0.014073876991186604
2016-05-02,Emerging,MCHI,-0.00759109311740902,0.011357152199653877
2016-05-02,Emerging,THD,-0.012179278986684028,0.007338117710716657
2016-05-02,Emerging,TUR,-0.1279040719460406,0.005796547285210805
2016-05-03,Emerging,ARGT,0.04622496147919897,0.014189495153796904
2016-05-03,Emerging,ECH,-0.055571635311143064,0.006021450845005572
2016-05-03,Emerging,EIDO,-0.003287928604978841,0.012786187889674033
2016-05-03,Emerging,EPHE,0.11094497607655507,0.008569779733668313
2016-05-03,Emerging,EPU,-0.023965141612200425,0.014214901837290177
2016-05-03,Emerging,EWM,-0.04350978970268304,0.013056738901592053
2016-05-03,Emerging,EWT,0.05121527777777768,0.005201646846743922
2016-05-03,Emerging,EWW,-0.059754320216531376,0.010009714909686825
2016-05-03,Emerging,EWY,-0.01969823973176865,0.012612809775144004
2016-05-03,Emerging,EWZ,-0.04538216560509556,0.011517355507005937
2016-05-03,Emerging,EZA,-0.005723825423324613,0.013098167116741707
2016-05-03,Emerging,GREK,0.1122869748262636,0.01402698030790077
2016-05-03,Emerging,MCHI,0.024870466321243567,0.011400731032714773
2016-05-03,Emerging,THD,0.01679012345679021,0.006743811405422006
2016-05-03,Emerging,TUR,-0.08399366085578441,0.005983018004067793
2016-05-04,Emerging,ARGT,0.05767250257466516,0.014183540599923323
2016-05-04,Emerging,ECH,-0.03165843740923602,0.006061691389476761
2016-05-04,Emerging,EIDO,0.030519790176442463,0.012771441923215093
2016-05-04,Emerging,EPHE,0.12867426514697056,0.008489180072874435
2016-05-04,Emerging,EPU,0.04441955953714083,0.01420805530330575
2016-05-04,Emerging,EWM,-0.014571948998178487,0.013068907586691677
2016-05-04,Emerging,EWT,0.08142605633802824,0.005230398075828048
2016-05-04,Emerging,EWW,-0.035752062618997334,0.009946606091458185
2016-05-04,Emerging,EWY,0.01815463477146517,0.012587481565381548
2016-05-04,Emerging,EWZ,-0.03096824774598205,0.01144438084956172
2016-05-04,Emerging,EZA,0.08102081268582761,0.013116567175968194
2016-05-04,Emerging,GREK,0.1089748971538913,0.014034839168241383
2016-05-04,Emerging,MCHI,0.0353495679497251,0.011570122209793006
2016-05-04,Emerging,THD,0.050150451354062264,0.006771195536095239
2016-05-04,Emerging,TUR,0.03911417888984746,0.005948381718640414
2016-05-05,Emerging,ARGT,0.06425293217746053,0.01422685272988958
2016-05-05,Emerging,ECH,-0.019375361480624687,0.006134013538180268
2016-05-05,Emerging,EIDO,0.06022944550669208,0.012729787488655239
2016-05-05,Emerging,EPHE,0.15567600120445646,0.008499059515237996
2016-05-05,Emerging,EPU,0.06015037593984963,0.014250770061375227
2016-05-05,Emerging,EWM,0.007320644216691097,0.013127908030559125
2016-05-05,Emerging,EWT,0.08774250440917107,0.0053229770987758525
2016-05-05,Emerging,EWW,-0.027528809218950068,0.009847511322473447
2016-05-05,Emerging,EWY,0.032541211731963005,0.012640316920401752
2016-05-05,Emerging,EWZ,-0.011173184357541777,0.01131193218204843
2016-05-05,Emerging,EZA,0.08039457459926025,0.013029407495965763
2016-05-05,Emerging,GREK,0.07702424209555825,0.014076076229445967
2016-05-05,Emerging,MCHI,0.04620203602192618,0.011614509171798022
2016-05-05,Emerging,THD,0.06568364611260047,0.006808459385244734
2016-05-05,Emerging,TUR,0.0205575894114336,0.0058132080964033795
2016-05-06,Emerging,ARGT,0.08123107971745712,0.01418810458691395
2016-05-06,Emerging,ECH,-0.01756406564929458,0.006056384314415697
2016-05-06,Emerging,EIDO,0.06568300809138505,0.012720952993968207
2016-05-06,Emerging,EPHE,0.15160523186682529,0.008600678774511891
2016-05-06,Emerging,EPU,0.03884572697003308,0.014204040092930208
2016-05-06,Emerging,EWM,0.0014556040756914526,0.013098578115719552
2016-05-06,Emerging,EWT,0.10335689045936404,0.00549879696531708
2016-05-06,Emerging,EWW,-0.011276595744680871,0.009896446620227407
2016-05-06,Emerging,EWY,0.04319931565440549,0.012621852441746743
2016-05-06,Emerging,EWZ,-0.011439842209073127,0.01142243588640221
2016-05-06,Emerging,EZA,0.07195301027900136,0.013004192774216949
2016-05-06,Emerging,GREK,0.08989488964757109,0.01403405111454504
2016-05-06,Emerging,MCHI,0.05792922673656632,0.011639867148373853
2016-05-06,Emerging,THD,0.06139176982268312,0.006490118381850585
2016-05-06,Emerging,TUR,0.011229646266142757,0.005956289055315398
2016-05-09,Emerging,ARGT,0.10020449897750504,0.014193541622722955
2016-05-09,Emerging,ECH,0.022889417360285158,0.00608276691963574
2016-05-09,Emerging,EIDO,0.07256126862085542,0.012713692141177485
2016-05-09,Emerging,EPHE,0.1832826747720364,0.00861618291690946
2016-05-09,Emerging,EPU,0.07050304878048785,0.014200554362793771
2016-05-09,Emerging,EWM,0.02976190476190488,0.013098692392150217
2016-05-09,Emerging,EWT,0.12171199286669633,0.005519769698206794
2016-05-09,Emerging,EWW,0.025574338968357143,0.009766645206556311
2016-05-09,Emerging,EWY,0.057886808693780926,0.012622260106589693
2016-05-09,Emerging,EWZ,0.05617977528089879,0.011396962263480909
2016-05-09,Emerging,EZA,0.1131645569620252,0.013091367808281865
2016-05-09,Emerging,GREK,0.043070134210663635,0.014068704828174121
2016-05-09,Emerging,MCHI,0.07245604688332441,0.011563925833778679
2016-05-09,Emerging,THD,0.059783513738551175,0.006497596097437362
2016-05-09,Emerging,TUR,0.03197509903791729,0.006000127068559429
2016-05-10,Emerging,ARGT,0.06533665835411462,0.014072239347486658
2016-05-10,Emerging,ECH,0.002656434474616276,0.005821012265882996
2016-05-10,Emerging,EIDO,0.03487276154571162,0.01257670786067018
2016-05-10,Emerging,EPHE,0.09875830205024536,0.010915316855688419
2016-05-10,Emerging,EPU,0.04103512014787425,0.014079243035028019
2016-05-10,Emerging,EWM,0.006261510128913407,0.012995078943251928
2016-05-10,Emerging,EWT,0.09779735682819404,0.0052746456658267155
2016-05-10,Emerging,EWW,-0.016334323292320763,0.009570928515139212
2016-05-10,Emerging,EWY,0.0323809523809524,0.012481539774014254
2016-05-10,Emerging,EWZ,-0.017503805175038134,0.011248786845470381
2016-05-10,Emerging,EZA,0.0751730959446093,0.012935022980967149
2016-05-10,Emerging,GREK,0.01762193636095466,0.014036535117780047
2016-05-10,Emerging,MCHI,0.04791830322073865,0.011417883187282415
2016-05-10,Emerging,THD,0.03663366336633666,0.0062459896888042155
2016-05-10,Emerging,TUR,0.018340857787810583,0.005761859183162204
2016-05-11,Emerging,ARGT,0.04121151936444867,0.014059302344108671
2016-05-11,Emerging,ECH,-0.015062020082693415,0.005819197478339501
2016-05-11,Emerging,EIDO,0.0023320895522387364,0.012721957501373778
2016-05-11,Emerging,EPHE,0.02911813643926786,0.010917063807427971
2016-05-11,Emerging,EPU,0.0007285974499089409,0.014066272517761748
2016-05-11,Emerging,EWM,-0.021913805697589384,0.01299376292553588
2016-05-11,Emerging,EWT,0.08429458740017748,0.005278600963822714
2016-05-11,Emerging,EWW,-0.04282062207072857,0.009569707884612037
2016-05-11,Emerging,EWY,0.019566142067205302,0.012380949411730388
2016-05-11,Emerging,EWZ,-0.06268996960486317,0.011234245675672331
2016-05-11,Emerging,EZA,0.030436917034855068,0.012883098845290868
2016-05-11,Emerging,GREK,-0.04733857738856373,0.01400459847424675
2016-05-11,Emerging,MCHI,0.03418124006359302,0.011509002940118746
2016-05-11,Emerging,THD,0.030176725575191687,0.006242141308843682
2016-05-11,Emerging,TUR,-0.010767922924341256,0.0057528871875697244
2016-05-12,Emerging,ARGT,0.022693635915145505,0.014079690901181654
2016-05-12,Emerging,ECH,-0.022875816993463968,0.00582659344795504
2016-05-12,Emerging,EIDO,0.0037700282752122227,0.012724189904579903
2016-05-12,Emerging,EPHE,0.03434794750069803,0.010925362216274404
2016-05-12,Emerging,EPU,0.007055328629780977,0.01407903198173743
2016-05-12,Emerging,EWM,-0.02086383601756958,0.013002462840843882
2016-05-12,Emerging,EWT,0.07483296213808455,0.005274286618949613
2016-05-12,Emerging,EWW,-0.06283167055826787,0.009588376336010968
2016-05-12,Emerging,EWY,0.0027742210840802084,0.01232093105129626
2016-05-12,Emerging,EWZ,-0.07140144322066078,0.011227415217773654
2016-05-12,Emerging,EZA,0.02228274325328039,0.012863330807672633
2016-05-12,Emerging,GREK,-0.10445543286105907,0.014016186620019626
2016-05-12,Emerging,MCHI,0.019968051118210758,0.011516570753045307
2016-05-12,Emerging,THD,0.018175809649702446,0.006248359662532462
2016-05-12,Emerging,TUR,-0.0057045065601826215,0.005740000906581949
2016-05-13,Emerging,ARGT,0.047883064516129004,0.01405059006886607
2016-05-13,Emerging,ECH,-0.010840108401083959,0.00528978674889807
2016-05-13,Emerging,EIDO,0.02304368698991844,0.012443713283717142
2016-05-13,Emerging,EPHE,0.012969094922737234,0.010677771397047984
2016-05-13,Emerging,EPU,-0.03208363374188883,0.014086514578438833
2016-05-13,Emerging,EWM,-0.009661835748792312,0.013416803002673025
2016-05-13,Emerging,EWT,0.09328526363226676,0.007098354528934201
2016-05-13,Emerging,EWW,-0.05874730021598274,0.009194532014536632
2016-05-13,Emerging,EWY,0.014805138253864538,0.012208786515404482
2016-05-13,Emerging,EWZ,-0.04958349861166201,0.01087793599757197
2016-05-13,Emerging,EZA,0.025921219822109258,0.013369699184781828
2016-05-13,Emerging,GREK,-0.08716966173361518,0.014010193326245578
2016-05-13,Emerging,MCHI,0.03921038399134669,0.01137586473371178
2016-05-13,Emerging,THD,0.03317219536589433,0.005557921985450323
2016-05-13,Emerging,TUR,0.004639025804580975,0.005774321900176864
2016-05-16,Emerging,ARGT,0.06275303643724682,0.014058361489879958
2016-05-16,Emerging,ECH,0.0076080340839927985,0.005270007398776306
2016-05-16,Emerging,EIDO,0.03252032520325199,0.0125073461178602
2016-05-16,Emerging,EPHE,0.006469002695417947,0.010685271226413839
2016-05-16,Emerging,EPU,-0.022816399286987532,0.014094178514211696
2016-05-16,Emerging,EWM,-0.011131725417439677,0.013426313587221683
2016-05-16,Emerging,EWT,0.09333333333333348,0.007103913725656609
2016-05-16,Emerging,EWW,-0.05448305448305446,0.009203864519335782
2016-05-16,Emerging,EWY,0.01815038893690568,0.012152141707918394
2016-05-16,Emerging,EWZ,-0.045705279747832894,0.010884437772366227
2016-05-16,Emerging,EZA,0.04307927606423667,0.01335214920116037
2016-05-16,Emerging,GREK,-0.11258087706685838,0.013979444066757335
2016-05-16,Emerging,MCHI,0.01926121372031675,0.011375816281472113
2016-05-16,Emerging,THD,0.02732510288065848,0.005560505447910735
2016-05-16,Emerging,TUR,0.017784256559766787,0.005779038209513537
2016-05-17,Emerging,ARGT,0.05709954522486128,0.01406774866975135
2016-05-17,Emerging,ECH,0.0009063444108761145,0.005257798804202976
2016-05-17,Emerging,EIDO,0.05087209302325578,0.012482533544501954
2016-05-17,Emerging,EPHE,0.034991798797156866,0.011202910706969046
2016-05-17,Emerging,EPU,-0.03199431212228932,0.014099013607985529
2016-05-17,Emerging,EWM,-0.01332839689004084,0.013431460078837873
2016-05-17,Emerging,EWT,0.08629893238434172,0.007090103932627056
2016-05-17,Emerging,EWW,-0.048203141811921764,0.009176910982510752
2016-05-17,Emerging,EWY,0.019347826086956614,0.012170127806579048
2016-05-17,Emerging,EWZ,-0.019230769230769273,0.010889908893251974
2016-05-17,Emerging,EZA,0.03996925441967725,0.013246503838994495
2016-05-17,Emerging,GREK,-0.1474078459637561,0.013976681438259234
2016-05-17,Emerging,MCHI,0.021716101694915224,0.011003287495213482
